test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000174621,ENSMUSG00000092266,Gm20500,5:92683434-92965318,lncRNA_annotated,0.212271,0,inf,1,1,FALSE
ENSMUST00000174502,ENSMUSG00000092599,1700010K23Rik,16:66655420-67620908,lncRNA_annotated,0.0973966,0.256719,-1.39825,1,1,FALSE
ENSMUST00000174380,ENSMUSG00000092239,1700031A10Rik,17:36923791-36933432,lncRNA_annotated,0.0394674,0.133339,-1.75637,1,1,FALSE
ENSMUST00000175315,ENSMUSG00000093056,Gm24812,X:86740869-88115645,lncRNA_annotated,0,1.13227,#NOME?,1,1,FALSE
ENSMUST00000175064,ENSMUSG00000092805,Gm26461,9:88548019-88571061,lncRNA_annotated,1.51787,1.31474,0.207273,1,1,FALSE
ENSMUST00000175699,ENSMUSG00000093387,Gm20732,15:68340982-68363176,lncRNA_annotated,0.310881,0.231445,0.425693,1,1,FALSE
ENSMUST00000175729,ENSMUSG00000093749,4921523L03Rik,9:107991683-107999684,lncRNA_annotated,0.188866,0.0868468,1.12082,1,1,FALSE
ENSMUST00000174714,ENSMUSG00000092203,1110038B12Rik,17:34950237-34952471,lncRNA_annotated,0.198268,4.26E-08,22.151,1,1,FALSE
ENSMUST00000174861,ENSMUSG00000092482,Gm20531,6:124720706-124738714,lncRNA_annotated,0.386791,0.11551,1.74353,1,1,FALSE
ENSMUST00000173856,ENSMUSG00000092627,D130058E05Rik,1:89927955-89931862,lncRNA_annotated,0.21923,0.221153,-0.0126036,1,1,FALSE
ENSMUST00000174217,ENSMUSG00000092522,Gm20389,3:154656700-154767790,lncRNA_annotated,0.229683,0.336086,-0.549184,1,1,FALSE
ENSMUST00000174168,ENSMUSG00000092591,Gm20429,17:37246960-37263749,lncRNA_annotated,0.256013,0,inf,1,1,FALSE
ENSMUST00000174167,ENSMUSG00000092384,Gm4189,10:127289695-127311786,lncRNA_annotated,0.529389,0.653282,-0.303379,1,1,FALSE
ENSMUST00000174141,ENSMUSG00000092384,Gm4189,10:127289695-127311786,lncRNA_annotated,0.0899632,0.120011,-0.415765,1,1,FALSE
ENSMUST00000174085,ENSMUSG00000086324,Gm15564,16:35926510-35981081,lncRNA_annotated,0.0563609,0.149763,-1.40991,1,1,FALSE
ENSMUST00000156115,ENSMUSG00000086931,Gm14532,6:31356742-31516811,lncRNA_annotated,0,1.28596,#NOME?,1,1,FALSE
ENSMUST00000156271,ENSMUSG00000085517,Gm12963,4:130024255-130047774,lncRNA_annotated,0.171208,0.104601,0.710864,1,1,FALSE
ENSMUST00000156265,ENSMUSG00000086041,Gm12869,4:107314362-107359822,lncRNA_annotated,0.160221,0.133058,0.268008,1,1,FALSE
ENSMUST00000156260,ENSMUSG00000085327,Gm16104,10:81396185-81455635,lncRNA_annotated,0.359785,0.174184,1.04652,1,1,FALSE
ENSMUST00000156219,ENSMUSG00000085249,Gm12847,4:115818856-115822655,lncRNA_annotated,0.353027,0.0905469,1.96304,1,1,FALSE
ENSMUST00000156210,ENSMUSG00000087159,Gm15246,X:169320621-169368190,lncRNA_annotated,0.135018,0.237037,-0.81196,1,1,FALSE
ENSMUST00000156022,ENSMUSG00000085823,Gm13012,4:137862236-137965229,lncRNA_annotated,0.187865,0.218437,-0.217518,1,1,FALSE
ENSMUST00000156011,ENSMUSG00000086313,Gm15940,15:37366174-37792570,lncRNA_annotated,0.170949,0.263919,-0.626528,1,1,FALSE
ENSMUST00000155976,ENSMUSG00000085234,Gm15614,5:32507183-32687057,lncRNA_annotated,0.440011,0.416373,0.0796623,1,1,FALSE
ENSMUST00000156734,ENSMUSG00000085012,Gm15492,6:113307136-113326747,lncRNA_annotated,0.291976,0.261519,0.158934,1,1,FALSE
ENSMUST00000156781,ENSMUSG00000087216,E130111B04Rik,11:102030267-102035084,lncRNA_annotated,0.404545,0.490671,-0.278456,1,1,FALSE
ENSMUST00000156418,ENSMUSG00000054181,A930012O16Rik,2:57236226-57370719,lncRNA_annotated,0.190436,0.0333289,2.51446,1,1,FALSE
ENSMUST00000156401,ENSMUSG00000086771,1700080G11Rik,4:127531621-127532885,lncRNA_annotated,0.337928,0.421838,-0.319974,1,1,FALSE
ENSMUST00000156516,ENSMUSG00000085225,Gm14637,2:170576053-170578424,lncRNA_annotated,0.154884,0.284677,-0.878141,1,1,FALSE
ENSMUST00000156446,ENSMUSG00000087607,Gm16034,11:46055991-46147343,lncRNA_annotated,0.0825756,1.44E-06,15.8102,1,1,FALSE
ENSMUST00000155010,ENSMUSG00000054514,Atad3aos,4:155761191-155763549,lncRNA_annotated,0.473988,2.42783,-2.35674,1,1,FALSE
ENSMUST00000155191,ENSMUSG00000087221,BC037032,15:4021685-4155344,lncRNA_annotated,0.280269,0.208837,0.424436,1,1,FALSE
ENSMUST00000155156,ENSMUSG00000085909,Gm11846,4:12271398-12314583,lncRNA_annotated,0.193867,0.0910588,1.0902,1,1,FALSE
ENSMUST00000155136,ENSMUSG00000089759,3632454L22Rik,X:135022733-135060336,lncRNA_annotated,0.262164,0.274606,-0.0668918,1,1,FALSE
ENSMUST00000155103,ENSMUSG00000087556,Gm15764,16:18348181-18479073,lncRNA_annotated,2.34476,0,inf,1,1,FALSE
ENSMUST00000154720,ENSMUSG00000087449,Gm12971,4:130663320-130781564,lncRNA_annotated,0.132038,0.242715,-0.878305,1,1,FALSE
ENSMUST00000154798,ENSMUSG00000086283,2810433D01Rik,11:102619795-102624416,lncRNA_annotated,0.391285,0.178956,1.12861,1,1,FALSE
ENSMUST00000154946,ENSMUSG00000085908,Gm14209,2:135659710-136014593,lncRNA_annotated,0.468078,0.564059,-0.269096,1,1,FALSE
ENSMUST00000154931,ENSMUSG00000086682,Gm16023,4:155601415-155649938,lncRNA_annotated,0.448747,0.481579,-0.101868,1,1,FALSE
ENSMUST00000154848,ENSMUSG00000085049,Parvaos,7:112427504-112591692,lncRNA_annotated,0.238723,0.0652882,1.87044,1,1,FALSE
ENSMUST00000154834,ENSMUSG00000085508,Gm13965,2:113327735-113716767,lncRNA_annotated,0.164212,0.222202,-0.436317,1,1,FALSE
ENSMUST00000155550,ENSMUSG00000087163,Gm16230,10:127642985-127701049,lncRNA_annotated,0.403314,0.143531,1.49054,1,1,FALSE
ENSMUST00000155758,ENSMUSG00000085412,Halr1,6:52103002-52112188,lncRNA_annotated,0.142865,0.0649188,1.13794,1,1,FALSE
ENSMUST00000155472,ENSMUSG00000085135,Gm13713,2:85160777-85196699,lncRNA_annotated,0.899265,0.410458,1.13151,1,1,FALSE
ENSMUST00000155455,ENSMUSG00000086614,Gm14330,6:135713232-136175664,lncRNA_annotated,0.203334,0.13738,0.565676,1,1,FALSE
ENSMUST00000155349,ENSMUSG00000085823,Gm13012,4:137862236-137965229,lncRNA_annotated,0.224636,2.84E-06,16.272,1,1,FALSE
ENSMUST00000159740,ENSMUSG00000073485,H3f3aos,1:180800831-180816859,lncRNA_annotated,1.15063,0,inf,1,1,FALSE
ENSMUST00000159731,ENSMUSG00000078247,Airn,17:12682405-12868143,lncRNA_annotated,0.189382,0.0955521,0.986942,1,1,FALSE
ENSMUST00000159472,ENSMUSG00000090217,Gm16116,8:114439654-115352708,lncRNA_annotated,0.645251,0.388459,0.732097,1,1,FALSE
ENSMUST00000159438,ENSMUSG00000053332,Gas5,1:160978645-161038539,lncRNA_annotated,0.314039,0.306614,0.0345233,1,1,FALSE
ENSMUST00000159613,ENSMUSG00000089685,Gm9017,16:60605754-60611236,lncRNA_annotated,0.126787,0.2154,-0.764611,1,1,FALSE
ENSMUST00000159539,ENSMUSG00000015451,C4a,17:34809091-34823464,lncRNA_annotated,0.240297,0.0643143,1.9016,1,1,FALSE
ENSMUST00000159791,ENSMUSG00000078247,Airn,17:12682405-12868143,lncRNA_annotated,0.412014,0.207805,0.987463,1,1,FALSE
ENSMUST00000160096,ENSMUSG00000089743,Gm16226,5:99217425-99729062,lncRNA_annotated,0.0783572,0,inf,1,1,FALSE
ENSMUST00000160203,ENSMUSG00000090048,Runx2os3,17:44561989-44563172,lncRNA_annotated,0.145551,0.253143,-0.79843,1,1,FALSE
ENSMUST00000160178,ENSMUSG00000090212,Gm15647,10:70922831-71159700,lncRNA_annotated,0.167782,0.0974388,0.784021,1,1,FALSE
ENSMUST00000160137,ENSMUSG00000090120,A730090N16Rik,3:64949222-65378219,lncRNA_annotated,0.239062,0.548314,-1.19761,1,1,FALSE
ENSMUST00000160001,ENSMUSG00000090235,Gm16244,19:42755104-42780261,lncRNA_annotated,0.210488,0.299416,-0.508413,1,1,FALSE
ENSMUST00000159890,ENSMUSG00000053332,Gas5,1:160978645-161038539,lncRNA_annotated,0.196171,0.0636197,1.62457,1,1,FALSE
ENSMUST00000159875,ENSMUSG00000089900,Tbc1d22bos,17:29549787-29717012,lncRNA_annotated,0.365596,0.306605,0.253869,1,1,FALSE
ENSMUST00000159981,ENSMUSG00000089636,1700058P15Rik,7:19256928-19271817,lncRNA_annotated,0.256986,0,inf,1,1,FALSE
ENSMUST00000158718,ENSMUSG00000089343,Gm22667,11:117115171-117159268,lncRNA_annotated,0.944902,1.01154,-0.098318,1,1,FALSE
ENSMUST00000158693,ENSMUSG00000089318,Gm23179,2:140395308-142392966,lncRNA_annotated,1.02356,1.05874,-0.0487525,1,1,FALSE
ENSMUST00000158657,ENSMUSG00000089282,Gm26024,X:144688906-145122411,lncRNA_annotated,0,0.276154,#NOME?,1,1,FALSE
ENSMUST00000158623,ENSMUSG00000089248,Gm24050,5:118190735-118245116,lncRNA_annotated,1.02262,1.17446,-0.199733,1,1,FALSE
ENSMUST00000158561,ENSMUSG00000089186,Gm22948,10:40831620-40883311,lncRNA_annotated,1.79555,1.30198,0.463719,1,1,FALSE
ENSMUST00000158493,ENSMUSG00000089118,Gm25902,16:36493695-36562134,lncRNA_annotated,0.41648,0,inf,1,1,FALSE
ENSMUST00000158457,ENSMUSG00000089082,Gm24860,9:111228254-111271791,lncRNA_annotated,0.517906,0.510046,0.0220643,1,1,FALSE
ENSMUST00000158295,ENSMUSG00000088920,Gm24294,18:24709444-25169007,lncRNA_annotated,0,2.83065,#NOME?,1,1,FALSE
ENSMUST00000158277,ENSMUSG00000088902,Gm25435,4:116877375-116989264,lncRNA_annotated,0.671972,1.64934,-1.29542,1,1,FALSE
ENSMUST00000157948,ENSMUSG00000088573,Gm24530,13:34179157-34345182,lncRNA_annotated,0.520994,1.13147,-1.11886,1,1,FALSE
ENSMUST00000157889,ENSMUSG00000088514,Gm24436,5:31596937-32084962,lncRNA_annotated,0.328817,0,inf,1,1,FALSE
ENSMUST00000157831,ENSMUSG00000088456,Gm26372,14:21052573-21448569,lncRNA_annotated,0.875136,4.96727,-2.50487,1,1,FALSE
ENSMUST00000105760,ENSMUSG00000075558,Gm17151,10:80755205-80795461,lncRNA_annotated,0.161979,0,inf,1,1,FALSE
ENSMUST00000157770,ENSMUSG00000088395,Gm26313,4:143340398-143340706,lncRNA_annotated,0,0.360775,#NOME?,1,1,FALSE
ENSMUST00000157677,ENSMUSG00000088302,Zakit,2:72285636-72442610,lncRNA_annotated,0.134342,0,inf,1,1,FALSE
ENSMUST00000157601,ENSMUSG00000088226,Gm22596,2:164745982-164769624,lncRNA_annotated,0.162114,0.916661,-2.49938,1,1,FALSE
ENSMUST00000157497,ENSMUSG00000088122,Gm26069,4:85205125-86428385,lncRNA_annotated,0,0.421799,#NOME?,1,1,FALSE
ENSMUST00000159040,ENSMUSG00000090203,AU015336,16:25959287-26105784,lncRNA_annotated,0.169607,0.278368,-0.714799,1,1,FALSE
ENSMUST00000157493,ENSMUSG00000088118,Gm24059,6:8259287-8459470,lncRNA_annotated,0.578974,1.00622,-0.797371,1,1,FALSE
ENSMUST00000157389,ENSMUSG00000088014,Gm23743,4:109000654-109202272,lncRNA_annotated,1.1558,0,inf,1,1,FALSE
ENSMUST00000156950,ENSMUSG00000086485,Gm15458,17:27732192-27741492,lncRNA_annotated,0.31026,0.160877,0.947517,1,1,FALSE
ENSMUST00000156905,ENSMUSG00000068601,Gm10244,6:39397803-39421294,lncRNA_annotated,0.255716,0.0967173,1.4027,1,1,FALSE
ENSMUST00000157461,ENSMUSG00000088086,Gm25341,9:122805538-122836334,lncRNA_annotated,1.64619,0,inf,1,1,FALSE
ENSMUST00000157290,ENSMUSG00000087915,Gm24909,7:13324654-13360672,lncRNA_annotated,0.325433,0,inf,1,1,FALSE
ENSMUST00000157280,ENSMUSG00000087905,Gm22037,15:43224624-43224920,lncRNA_annotated,0.457156,0.46768,-0.0328359,1,1,FALSE
ENSMUST00000157273,ENSMUSG00000087898,Gm25271,13:13784328-13827896,lncRNA_annotated,0.25257,0,inf,1,1,FALSE
ENSMUST00000157018,ENSMUSG00000085068,Gm15895,8:110741839-110807477,lncRNA_annotated,0.327629,0,inf,1,1,FALSE
ENSMUST00000159296,ENSMUSG00000090232,Gm16132,13:63014933-63497278,lncRNA_annotated,0.190254,0.117135,0.69976,1,1,FALSE
ENSMUST00000159275,ENSMUSG00000079357,Gm11100,14:13932893-14107302,lncRNA_annotated,0.415864,0.451785,-0.119526,1,1,FALSE
ENSMUST00000159273,ENSMUSG00000089683,4930570N18Rik,1:193203037-193343878,lncRNA_annotated,0.081238,0,inf,1,1,FALSE
ENSMUST00000159407,ENSMUSG00000089812,Gm15867,1:192844487-192856246,lncRNA_annotated,0.385101,0.194038,0.988897,1,1,FALSE
ENSMUST00000105610,ENSMUSG00000078489,Gm17106,16:32914099-33127695,lncRNA_annotated,0.571309,0.276098,1.04909,1,1,FALSE
ENSMUST00000159404,ENSMUSG00000053332,Gas5,1:160978645-161038539,lncRNA_annotated,0.330495,0.255182,0.373098,1,1,FALSE
ENSMUST00000159363,ENSMUSG00000070315,4930581F22Rik,9:35046575-35176061,lncRNA_annotated,0.395468,0.151628,1.38302,1,1,FALSE
ENSMUST00000159271,ENSMUSG00000089680,Gm15722,15:86057694-86137634,lncRNA_annotated,0.226502,0.133125,0.766743,1,1,FALSE
ENSMUST00000159155,ENSMUSG00000089907,Gm16169,17:10403011-10840311,lncRNA_annotated,0.223072,0.285503,-0.355998,1,1,FALSE
ENSMUST00000159153,ENSMUSG00000053332,Gas5,1:160978645-161038539,lncRNA_annotated,0.283594,0.381657,-0.42845,1,1,FALSE
ENSMUST00000159087,ENSMUSG00000072109,A530040E14Rik,1:85083068-85270566,lncRNA_annotated,0.191009,0.0253717,2.91235,1,1,FALSE
ENSMUST00000154678,ENSMUSG00000086144,Gm11379,13:31797538-31800789,lncRNA_annotated,0.41009,0.177954,1.20444,1,1,FALSE
ENSMUST00000152125,ENSMUSG00000085385,Snhg17,2:158355306-158361580,lncRNA_annotated,0.183268,1.08E-07,20.6997,1,1,FALSE
ENSMUST00000152118,ENSMUSG00000052951,C130021I20Rik,2:33641192-33646354,lncRNA_annotated,0.198517,0.0826275,1.26457,1,1,FALSE
ENSMUST00000152116,ENSMUSG00000087290,Gm15866,5:43515537-43618803,lncRNA_annotated,0.110467,0.0297661,1.89188,1,1,FALSE
ENSMUST00000152109,ENSMUSG00000087365,C430049B03Rik,X:53055769-53057188,lncRNA_annotated,0.436118,0.422804,0.0447297,1,1,FALSE
ENSMUST00000152089,ENSMUSG00000086629,2810403D21Rik,X:108834477-108886896,lncRNA_annotated,0.272916,0.106779,1.35383,1,1,FALSE
ENSMUST00000152143,ENSMUSG00000074466,Gm15417,3:89377643-89398779,lncRNA_annotated,0.369294,0.142405,1.37477,1,1,FALSE
ENSMUST00000151828,ENSMUSG00000085123,Rubie,14:46570212-46575847,lncRNA_annotated,0.0332572,0.167126,-2.3292,1,1,FALSE
ENSMUST00000151820,ENSMUSG00000087496,Gm13523,2:32873754-32876001,lncRNA_annotated,0.155846,0.0967006,0.688525,1,1,FALSE
ENSMUST00000151778,ENSMUSG00000086286,Gm15138,X:151169699-151171764,lncRNA_annotated,0.107337,0,inf,1,1,FALSE
ENSMUST00000152043,ENSMUSG00000092042,Gm17163,9:121797626-121839461,lncRNA_annotated,0.316096,0.079284,1.99526,1,1,FALSE
ENSMUST00000152024,ENSMUSG00000086587,Gm11837,4:14929907-15149794,lncRNA_annotated,0.19299,0.169532,0.186968,1,1,FALSE
ENSMUST00000152249,ENSMUSG00000085230,Gm16013,11:71429827-71436180,lncRNA_annotated,0.131866,0.470865,-1.83624,1,1,FALSE
ENSMUST00000152524,ENSMUSG00000086657,Stamos,2:14070331-14073934,lncRNA_annotated,0.368432,0.172538,1.09449,1,1,FALSE
ENSMUST00000152575,ENSMUSG00000106951,5930430L01Rik,5:148871583-148995223,lncRNA_annotated,0.208192,0.276999,-0.41197,1,1,FALSE
ENSMUST00000152467,ENSMUSG00000086007,1700057H21Rik,2:51420983-51438785,lncRNA_annotated,0.0947364,0.115504,-0.285949,1,1,FALSE
ENSMUST00000152462,ENSMUSG00000075277,Haglr,2:74750432-74762896,lncRNA_annotated,0.0836975,0.102315,-0.289768,1,1,FALSE
ENSMUST00000152342,ENSMUSG00000108378,Gm44641,7:27233022-27282141,lncRNA_annotated,0.192807,0.467603,-1.27813,1,1,FALSE
ENSMUST00000152292,ENSMUSG00000069223,4930451E10Rik,13:55727367-55784505,lncRNA_annotated,0.19362,0.167529,0.208822,1,1,FALSE
ENSMUST00000152284,ENSMUSG00000085358,Gm14437,2:165405027-165473230,lncRNA_annotated,0,0.109981,#NOME?,1,1,FALSE
ENSMUST00000152375,ENSMUSG00000085767,Gm13563,2:26381525-26389316,lncRNA_annotated,0.219582,0.15866,0.468823,1,1,FALSE
ENSMUST00000152384,ENSMUSG00000084929,Foxo6os,4:120291349-120303892,lncRNA_annotated,0.195657,0.163938,0.255182,1,1,FALSE
ENSMUST00000152412,ENSMUSG00000086308,G630016G05Rik,2:116066217-116085911,lncRNA_annotated,0.403976,0.266014,0.602768,1,1,FALSE
ENSMUST00000151101,ENSMUSG00000085695,Gm15243,X:160502165-160598878,lncRNA_annotated,0.213754,0.121688,0.812766,1,1,FALSE
ENSMUST00000151038,ENSMUSG00000085022,Gm5860,4:82065872-82102673,lncRNA_annotated,0.389121,0.209907,0.890472,1,1,FALSE
ENSMUST00000151029,ENSMUSG00000047462,A530099J19Rik,13:19727425-19732951,lncRNA_annotated,0.211543,0.015124,3.80604,1,1,FALSE
ENSMUST00000151207,ENSMUSG00000085956,4930481B07Rik,3:95015624-95020138,lncRNA_annotated,0.371138,0.0640558,2.53455,1,1,FALSE
ENSMUST00000151166,ENSMUSG00000086629,2810403D21Rik,X:108834477-108886896,lncRNA_annotated,0.413856,0.174066,1.2495,1,1,FALSE
ENSMUST00000151122,ENSMUSG00000085112,A530072M11Rik,4:16164109-16266225,lncRNA_annotated,0.340721,0.241703,0.495357,1,1,FALSE
ENSMUST00000150889,ENSMUSG00000085705,Gm16046,17:13675661-13683497,lncRNA_annotated,0.343889,0.41783,-0.28097,1,1,FALSE
ENSMUST00000151538,ENSMUSG00000086450,Macrod2os1,2:140395308-142392966,lncRNA_annotated,0.191284,0.26623,-0.476959,1,1,FALSE
ENSMUST00000151472,ENSMUSG00000086537,Nespas,2:174281236-174346744,lncRNA_annotated,0.316036,0.119428,1.40395,1,1,FALSE
ENSMUST00000151688,ENSMUSG00000084919,Ptprtos,2:161521989-162661147,lncRNA_annotated,0.146175,0.194277,-0.410421,1,1,FALSE
ENSMUST00000151670,ENSMUSG00000086417,Gm12996,4:116824902-116830603,lncRNA_annotated,0.30868,0.303447,0.0246652,1,1,FALSE
ENSMUST00000151651,ENSMUSG00000087646,Gm1667,4:139910487-139912133,lncRNA_annotated,0,0.102649,#NOME?,1,1,FALSE
ENSMUST00000151643,ENSMUSG00000086595,Gm12214,11:53720793-53725106,lncRNA_annotated,0.0353408,0.177429,-2.32783,1,1,FALSE
ENSMUST00000151438,ENSMUSG00000085549,1700047F07Rik,4:107689700-107758985,lncRNA_annotated,0.240473,2.25E-06,16.7058,1,1,FALSE
ENSMUST00000151303,ENSMUSG00000087114,Gm16099,10:81019588-81026273,lncRNA_annotated,0.293239,0.322827,-0.138682,1,1,FALSE
ENSMUST00000151267,ENSMUSG00000087396,4933407K13Rik,X:75706931-75764699,lncRNA_annotated,0.114286,0.148896,-0.381657,1,1,FALSE
ENSMUST00000151427,ENSMUSG00000074813,Gm14005,2:128300732-128429349,lncRNA_annotated,0.392547,1.29E-06,18.2144,1,1,FALSE
ENSMUST00000151398,ENSMUSG00000073430,Gm10505,17:27342459-27344825,lncRNA_annotated,0.203993,0.0143238,3.83204,1,1,FALSE
ENSMUST00000151374,ENSMUSG00000085241,Snhg3,4:132331918-132353686,lncRNA_annotated,0.119153,0,inf,1,1,FALSE
ENSMUST00000151369,ENSMUSG00000086940,Gm12746,4:106841760-106847920,lncRNA_annotated,0.0144058,0.12473,-3.11408,1,1,FALSE
ENSMUST00000152754,ENSMUSG00000000031,H19,7:142575528-142578143,lncRNA_annotated,0.0614565,0.131317,-1.09541,1,1,FALSE
ENSMUST00000154000,ENSMUSG00000085807,Ube4bos2,4:149328415-149426749,lncRNA_annotated,0.864993,0,inf,1,1,FALSE
ENSMUST00000153969,ENSMUSG00000074466,Gm15417,3:89377643-89398779,lncRNA_annotated,0.477729,0.92571,-0.954367,1,1,FALSE
ENSMUST00000033651,ENSMUSG00000031294,D630029K05Rik,10:116956823-116972609,lncRNA_annotated,0.255502,0.0355679,2.84469,1,1,FALSE
ENSMUST00000153817,ENSMUSG00000087575,Gm12976,4:129261964-129265010,lncRNA_annotated,0.324067,0.607772,-0.907237,1,1,FALSE
ENSMUST00000153785,ENSMUSG00000054779,Fgf2os,3:37335331-37579096,lncRNA_annotated,0.335117,0.419555,-0.324195,1,1,FALSE
ENSMUST00000153879,ENSMUSG00000084934,Gm16035,5:141241489-142215586,lncRNA_annotated,0.115372,0.0991664,0.218374,1,1,FALSE
ENSMUST00000154462,ENSMUSG00000073846,Gm12526,4:57434246-57896984,lncRNA_annotated,0.17697,0.271916,-0.619653,1,1,FALSE
ENSMUST00000154452,ENSMUSG00000084835,Gm12352,11:98412469-98439046,lncRNA_annotated,0.248643,0.145446,0.773591,1,1,FALSE
ENSMUST00000154673,ENSMUSG00000085355,3010003L21Rik,6:148921034-148947129,lncRNA_annotated,0.340707,0.0253053,3.75102,1,1,FALSE
ENSMUST00000154592,ENSMUSG00000085525,Gm13166,4:146252172-146278434,lncRNA_annotated,0.824801,0.558303,0.562996,1,1,FALSE
ENSMUST00000154297,ENSMUSG00000087102,Gm13661,2:77840615-77842936,lncRNA_annotated,0.688189,0.845123,-0.296357,1,1,FALSE
ENSMUST00000154298,ENSMUSG00000085936,2610307P16Rik,13:28460777-28885620,lncRNA_annotated,0.495092,0.158059,1.64724,1,1,FALSE
ENSMUST00000154414,ENSMUSG00000086298,Gm11716,11:107207891-107470699,lncRNA_annotated,0.228559,0,inf,1,1,FALSE
ENSMUST00000154354,ENSMUSG00000085882,2610507I01Rik,11:59199835-59202385,lncRNA_annotated,0.460668,0.103308,2.15677,1,1,FALSE
ENSMUST00000154314,ENSMUSG00000085732,Gm4279,16:11322907-11755472,lncRNA_annotated,0.375229,0.372411,0.0108745,1,1,FALSE
ENSMUST00000153095,ENSMUSG00000086770,Gm15351,8:12757013-13020905,lncRNA_annotated,0.0766937,0.256704,-1.74293,1,1,FALSE
ENSMUST00000153089,ENSMUSG00000087552,Gm15819,5:63908896-63968897,lncRNA_annotated,0.139761,0.108036,0.371453,1,1,FALSE
ENSMUST00000153087,ENSMUSG00000086932,Gm22000,11:104550662-104595753,lncRNA_annotated,0.126774,0,inf,1,1,FALSE
ENSMUST00000153213,ENSMUSG00000087373,Gm15892,11:88059065-88067476,lncRNA_annotated,0.219695,0.152536,0.526356,1,1,FALSE
ENSMUST00000153212,ENSMUSG00000086629,2810403D21Rik,X:108834477-108886896,lncRNA_annotated,0.329272,0.297816,0.14486,1,1,FALSE
ENSMUST00000153208,ENSMUSG00000085483,Gm14198,2:154612936-154646821,lncRNA_annotated,0.154804,0.157212,-0.0222678,1,1,FALSE
ENSMUST00000153288,ENSMUSG00000074128,Gm10631,8:104170441-104219122,lncRNA_annotated,0.0447613,0.11706,-1.38692,1,1,FALSE
ENSMUST00000152822,ENSMUSG00000029386,Tctn2,5:124598748-124627738,lncRNA_annotated,0.136371,0.242856,-0.832563,1,1,FALSE
ENSMUST00000152987,ENSMUSG00000084840,Gm11468,2:166273907-166294831,lncRNA_annotated,0,0.160139,#NOME?,1,1,FALSE
ENSMUST00000152963,ENSMUSG00000087058,Gm12301,11:67455436-67771153,lncRNA_annotated,0.0992769,0.387504,-1.96468,1,1,FALSE
ENSMUST00000152957,ENSMUSG00000085251,Gm12326,11:71740010-71740447,lncRNA_annotated,0,0.522733,#NOME?,1,1,FALSE
ENSMUST00000152943,ENSMUSG00000085241,Snhg3,4:132331918-132353686,lncRNA_annotated,0.18716,0.364693,-0.962413,1,1,FALSE
ENSMUST00000152923,ENSMUSG00000086654,Gm13165,4:146156823-146205732,lncRNA_annotated,0.190516,0.187454,0.0233731,1,1,FALSE
ENSMUST00000153297,ENSMUSG00000044062,Plekhd1os,12:80686369-80692466,lncRNA_annotated,0.354857,0.294384,0.269538,1,1,FALSE
ENSMUST00000153600,ENSMUSG00000086994,Gm13402,2:29346818-29524793,lncRNA_annotated,0.162198,0,inf,1,1,FALSE
ENSMUST00000153595,ENSMUSG00000086654,Gm13165,4:146156823-146205732,lncRNA_annotated,1.5102,0.720511,1.06765,1,1,FALSE
ENSMUST00000153753,ENSMUSG00000085024,C230035I16Rik,13:23427974-23431022,lncRNA_annotated,0.263358,0.0516309,2.35072,1,1,FALSE
ENSMUST00000153728,ENSMUSG00000087017,4930417H01Rik,2:122704233-122720597,lncRNA_annotated,0.165747,0,inf,1,1,FALSE
ENSMUST00000153719,ENSMUSG00000086955,1700021L23Rik,4:124302836-124311461,lncRNA_annotated,0.129955,0.0720122,0.851702,1,1,FALSE
ENSMUST00000153669,ENSMUSG00000086774,Gm11915,4:28813130-28967499,lncRNA_annotated,0,0.272731,#NOME?,1,1,FALSE
ENSMUST00000153646,ENSMUSG00000085984,1700001G11Rik,14:66295333-66311424,lncRNA_annotated,0.354961,0.283839,0.322589,1,1,FALSE
ENSMUST00000153332,ENSMUSG00000086186,Ccdc34os,2:110017816-110173360,lncRNA_annotated,0.217584,0.275569,-0.340838,1,1,FALSE
ENSMUST00000153431,ENSMUSG00000086330,1700007J10Rik,11:59662494-59780860,lncRNA_annotated,0.214265,0.263907,-0.300634,1,1,FALSE
ENSMUST00000164075,ENSMUSG00000091968,Gm17115,17:32788393-32789591,lncRNA_annotated,0.324762,0.331005,-0.0274725,1,1,FALSE
ENSMUST00000164032,ENSMUSG00000091425,Gm17118,9:107399611-107529343,lncRNA_annotated,0.467106,0,inf,1,1,FALSE
ENSMUST00000100641,ENSMUSG00000072573,Gm10369,5:134656038-134688598,lncRNA_annotated,0.233842,0.348181,-0.574302,1,1,FALSE
ENSMUST00000164367,ENSMUSG00000091280,Gm17032,12:106327367-106330821,lncRNA_annotated,0.0986936,0,inf,1,1,FALSE
ENSMUST00000100683,ENSMUSG00000072592,Gm10373,15:43430942-43477036,lncRNA_annotated,0.069219,0.172055,-1.31363,1,1,FALSE
