test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000050909,ENSMUSG00000050947,Amigo1,3:108186334-108192286,mRNA,13.4917,21.1065,-0.645621,0.00335,0.0321864,Down
ENSMUST00000099506,ENSMUSG00000069227,Gprin1,13:54736670-54749874,mRNA,10.7416,20.5906,-0.93877,0.00335,0.0321864,Down
ENSMUST00000007733,ENSMUSG00000007589,Tinf2,14:55679082-55681817,mRNA,9.49129,5.35428,0.825912,0.00335,0.0321864,Up
ENSMUST00000022246,ENSMUSG00000021732,Fgf10,13:118714698-118792115,mRNA,0.943711,2.01287,-1.09284,0.00335,0.0321864,Down
ENSMUST00000030212,ENSMUSG00000028488,Sh3gl2,4:85205125-86428385,mRNA,87.294,136.178,-0.641537,0.00335,0.0321864,Down
ENSMUST00000040514,ENSMUSG00000038894,Irs2,8:10984680-11008458,mRNA,29.1381,19.8293,0.555275,0.0034,0.0325459,Up
ENSMUST00000107152,ENSMUSG00000008855,Hdac5,11:102194431-102230166,mRNA,24.7667,38.8988,-0.651326,0.0034,0.0325459,Down
ENSMUST00000095438,ENSMUSG00000039814,Xkr5,8:18932728-18950975,mRNA,0.562783,0.0513503,3.45413,0.0034,0.0325459,Up
ENSMUST00000058994,ENSMUSG00000044528,Tram1l1,3:124320854-124324743,mRNA,4.4329,7.26526,-0.712764,0.0034,0.0325459,Down
ENSMUST00000037127,ENSMUSG00000033423,Eri3,4:117550364-117674297,mRNA,39.2866,58.478,-0.573855,0.0034,0.0325459,Down
ENSMUST00000102680,ENSMUSG00000075284,Wipf1,2:73429609-73529734,mRNA,3.03254,0.409756,2.88769,0.0034,0.0325459,Up
ENSMUST00000033899,ENSMUSG00000031503,Col4a2,8:11198422-11449287,mRNA,14.5188,7.84074,0.888862,0.0034,0.0325459,Up
ENSMUST00000108018,ENSMUSG00000073877,Gm13306,4:42154039-42158839,mRNA,3.8909,11.9092,-1.6139,0.0034,0.0325459,Down
ENSMUST00000106837,ENSMUSG00000066258,Trim12a,7:104299896-104315463,mRNA,2.89682,0.448639,2.69084,0.0034,0.0325459,Up
ENSMUST00000081728,ENSMUSG00000022240,Ctnnd2,15:30172592-31029311,mRNA,40.8775,60.7873,-0.572463,0.0034,0.0325459,Down
ENSMUST00000029964,ENSMUSG00000028289,Epha7,4:28813130-28967499,mRNA,2.88209,6.22166,-1.11018,0.0034,0.0325459,Down
ENSMUST00000076052,ENSMUSG00000061119,Prcp,7:92875251-92934583,mRNA,9.84464,5.74817,0.776236,0.0034,0.0325459,Up
ENSMUST00000135941,ENSMUSG00000006412,Pfdn2,1:171345669-171360798,mRNA,11.44,19.2142,-0.748084,0.00345,0.0329776,Down
ENSMUST00000024011,ENSMUSG00000023243,Kcnk5,14:20140056-20181809,mRNA,1.01602,0.422062,1.2674,0.00345,0.0329776,Up
ENSMUST00000067880,ENSMUSG00000054693,Adam10,9:70678996-70780229,mRNA,46.606,31.2645,0.575992,0.00345,0.0329776,Up
ENSMUST00000086040,ENSMUSG00000026579,F5,1:164151837-164220277,mRNA,1.95422,1.07718,0.859336,0.00345,0.0329776,Up
ENSMUST00000001326,ENSMUSG00000001280,Sp1,15:102406142-102436404,mRNA,15.1232,10.1583,0.574103,0.00345,0.0329776,Up
ENSMUST00000078223,ENSMUSG00000064262,Gimap8,6:48647233-48660875,mRNA,1.2343,0.343898,1.84364,0.0035,0.033389,Up
ENSMUST00000111888,ENSMUSG00000043953,Ccrl2,9:111054485-111057519,mRNA,3.10746,0.244625,3.6671,0.0035,0.033389,Up
ENSMUST00000095427,ENSMUSG00000024012,Mtch1,17:29332071-29347904,mRNA,52.3689,91.8151,-0.810021,0.0035,0.033389,Down
ENSMUST00000109578,ENSMUSG00000020128,Vps54,11:21239280-21321136,mRNA,10.3601,5.57053,0.895147,0.0035,0.033389,Up
ENSMUST00000169854,ENSMUSG00000056917,Sipa1,19:5651184-5663707,mRNA,7.15561,1.84287,1.95712,0.0035,0.033389,Up
ENSMUST00000085668,ENSMUSG00000066647,Gm5113,7:30169921-30180209,mRNA,5.99448,9.56519,-0.674158,0.0035,0.033389,Down
ENSMUST00000043374,ENSMUSG00000040653,Ppp1r14c,10:3366056-3464975,mRNA,3.77085,6.7196,-0.833485,0.0035,0.033389,Down
ENSMUST00000070118,ENSMUSG00000024909,Efemp2,19:5473972-5481853,mRNA,5.31328,1.99443,1.41363,0.00355,0.0337607,Up
ENSMUST00000065987,ENSMUSG00000057880,Abat,16:8513428-8621568,mRNA,55.7817,84.2313,-0.594565,0.00355,0.0337607,Down
ENSMUST00000045041,ENSMUSG00000039774,Galnt12,4:47091908-47123070,mRNA,1.53072,0.651904,1.23148,0.00355,0.0337607,Up
ENSMUST00000027863,ENSMUSG00000026576,Atp1b1,1:164307671-164458355,mRNA,393.727,634.209,-0.687762,0.00355,0.0337607,Down
ENSMUST00000212152,ENSMUSG00000045348,Nyap1,5:137729898-137741607,mRNA,9.9531,16.8537,-0.75985,0.00355,0.0337607,Down
ENSMUST00000163949,ENSMUSG00000051855,Mest,6:30723546-30896794,mRNA,7.86895,24.418,-1.6337,0.00355,0.0337607,Down
ENSMUST00000079869,ENSMUSG00000058446,Znrf2,6:54816915-54893500,mRNA,10.5623,7.01884,0.589626,0.00355,0.0337607,Up
ENSMUST00000113604,ENSMUSG00000054892,Txk,5:72695977-72752777,mRNA,0.514305,0.000128108,11.9711,0.00355,0.0337607,Up
ENSMUST00000039720,ENSMUSG00000041658,Rragb,X:153139980-153171943,mRNA,18.3983,28.3099,-0.621731,0.00355,0.0337607,Down
ENSMUST00000120007,ENSMUSG00000060538,Tmem219,7:126886170-126922917,mRNA,10.2474,2.86135,1.8405,0.00355,0.0337607,Up
ENSMUST00000120135,ENSMUSG00000021457,Syk,13:52583172-52648792,mRNA,4.76817,0.186856,4.67344,0.0036,0.0341299,Up
ENSMUST00000129321,ENSMUSG00000043419,Chd3os,11:69340460-69342641,mRNA,34.0879,50.8867,-0.578027,0.0036,0.0341299,Down
ENSMUST00000043484,ENSMUSG00000038555,Reep2,18:34840588-34847463,mRNA,45.0429,66.6871,-0.566108,0.0036,0.0341299,Down
ENSMUST00000045473,ENSMUSG00000042066,Tmcc2,1:132356314-132391281,mRNA,40.7351,61.0866,-0.584583,0.0036,0.0341299,Down
ENSMUST00000020408,ENSMUSG00000020184,Mdm2,10:117688874-117710758,mRNA,18.3172,12.0056,0.609496,0.0036,0.0341299,Up
ENSMUST00000171223,ENSMUSG00000028874,Fgr,4:132974101-133001910,mRNA,1.18927,0.0553802,4.42457,0.0036,0.0341299,Up
ENSMUST00000174576,ENSMUSG00000096727,Psmb9,17:34181987-34197225,mRNA,93.0441,0.581956,7.32086,0.0036,0.0341299,Up
ENSMUST00000061618,ENSMUSG00000046139,Patl1,19:11912398-11945096,mRNA,12.9177,8.58244,0.589892,0.0036,0.0341299,Up
ENSMUST00000021685,ENSMUSG00000021260,Hhipl1,12:108306269-108330869,mRNA,1.58911,2.7515,-0.791998,0.0036,0.0341299,Down
ENSMUST00000101285,ENSMUSG00000073002,Vamp5,6:72368793-72380468,mRNA,8.54751,2.83536,1.59197,0.0036,0.0341299,Up
ENSMUST00000025419,ENSMUSG00000024538,Ppic,18:53406340-53418007,mRNA,4.98442,2.29814,1.11696,0.00365,0.0345067,Up
ENSMUST00000167364,ENSMUSG00000033949,Trim36,18:46165301-46212607,mRNA,1.1621,2.52444,-1.11923,0.00365,0.0345067,Down
ENSMUST00000024858,ENSMUSG00000024064,Galnt14,17:73493227-73710451,mRNA,2.81743,5.30718,-0.913563,0.00365,0.0345067,Down
ENSMUST00000075253,ENSMUSG00000024055,Cyp4f13,17:32924687-32947402,mRNA,5.83156,3.09294,0.914903,0.00365,0.0345067,Up
ENSMUST00000003017,ENSMUSG00000029925,Tbxas1,6:38694389-39084585,mRNA,12.7889,1.05057,3.60565,0.00365,0.0345067,Up
ENSMUST00000100335,ENSMUSG00000020695,Mrc2,11:105292645-105351139,mRNA,4.53436,2.82662,0.68182,0.00365,0.0345067,Up
ENSMUST00000060095,ENSMUSG00000030306,Tmtc1,6:148232429-148444389,mRNA,10.2362,16.0645,-0.650197,0.00365,0.0345067,Down
ENSMUST00000046893,ENSMUSG00000038390,Gpr162,6:124858443-124863983,mRNA,36.3707,54.0716,-0.572094,0.00365,0.0345067,Down
ENSMUST00000085678,ENSMUSG00000026608,Kctd3,1:188971094-189007840,mRNA,17.6629,26.0007,-0.557834,0.00365,0.0345067,Down
ENSMUST00000064775,ENSMUSG00000024256,Adcyap1,17:93199421-93205485,mRNA,4.52968,7.64713,-0.75551,0.0037,0.0348519,Down
ENSMUST00000110398,ENSMUSG00000021338,Carmil1,13:24012483-24280795,mRNA,8.1646,4.34586,0.90974,0.0037,0.0348519,Up
ENSMUST00000002079,ENSMUSG00000031385,Plxnb3,X:73757098-73772514,mRNA,4.05955,6.26541,-0.626091,0.0037,0.0348519,Down
ENSMUST00000147632,ENSMUSG00000071451,Psmg4,13:34162963-34178173,mRNA,17.1673,7.09548,1.27469,0.0037,0.0348519,Up
ENSMUST00000102928,ENSMUSG00000020476,Dbnl,11:5788487-5800962,mRNA,22.1505,12.3859,0.838638,0.0037,0.0348519,Up
ENSMUST00000218553,ENSMUSG00000020154,Ptprb,10:116275549-116389535,mRNA,6.15945,2.17015,1.50501,0.0037,0.0348519,Up
ENSMUST00000070756,ENSMUSG00000029778,Adcyap1r1,6:55451977-55501451,mRNA,23.6668,35.7305,-0.594292,0.0037,0.0348519,Down
ENSMUST00000086023,ENSMUSG00000034040,Wbscr17,5:130872081-131308497,mRNA,6.0332,9.57974,-0.667063,0.0037,0.0348519,Down
ENSMUST00000109816,ENSMUSG00000027469,Tpx2,2:152847963-152895321,mRNA,3.87362,0.480212,3.01194,0.0037,0.0348519,Up
ENSMUST00000034408,ENSMUSG00000031932,Gpr83,9:14860209-14870789,mRNA,2.85293,6.3569,-1.15588,0.0037,0.0348519,Down
ENSMUST00000089161,ENSMUSG00000068105,Tnfrsf13c,15:82221743-82224339,mRNA,0.864362,0.0797235,3.43856,0.0037,0.0348519,Up
ENSMUST00000113820,ENSMUSG00000006304,Arpc2,1:74236083-74268209,mRNA,143.846,94.6329,0.604115,0.0037,0.0348519,Up
ENSMUST00000100539,ENSMUSG00000029723,Tsc22d4,5:137745729-137768450,mRNA,9.59756,4.55627,1.07481,0.00375,0.0352242,Up
ENSMUST00000033211,ENSMUSG00000057596,Trim30d,7:104470013-104507849,mRNA,12.0506,0.299205,5.33183,0.00375,0.0352242,Up
ENSMUST00000081721,ENSMUSG00000029687,Ezh2,6:47530138-47595341,mRNA,5.75558,2.59076,1.15159,0.00375,0.0352242,Up
ENSMUST00000159924,ENSMUSG00000009687,Fxyd5,7:31032721-31042481,mRNA,28.6379,1.23824,4.53156,0.00375,0.0352242,Up
ENSMUST00000101426,ENSMUSG00000023367,Tmem176a,6:48833817-48845869,mRNA,14.1636,4.65468,1.60544,0.00375,0.0352242,Up
ENSMUST00000005365,ENSMUSG00000005233,Spc25,2:69193894-69206194,mRNA,4.58154,0.220028,4.38007,0.00375,0.0352242,Up
ENSMUST00000090071,ENSMUSG00000050211,Pla2g4e,2:120166411-120245598,mRNA,6.13877,9.50693,-0.63103,0.00375,0.0352242,Down
ENSMUST00000051301,ENSMUSG00000043991,Pura,18:36281096-36289723,mRNA,25.6539,37.9308,-0.564191,0.00375,0.0352242,Down
ENSMUST00000029545,ENSMUSG00000027936,Crtc2,3:90254162-90264125,mRNA,8.17272,5.10613,0.678587,0.00375,0.0352242,Up
ENSMUST00000212086,ENSMUSG00000002908,Kcnn1,8:70842048-70863258,mRNA,1.69031,3.90493,-1.20801,0.00375,0.0352242,Down
ENSMUST00000047812,ENSMUSG00000035000,Dpp4,2:62330072-62470913,mRNA,2.60686,1.4751,0.8215,0.0038,0.0355944,Up
ENSMUST00000178136,ENSMUSG00000020865,Abcc3,11:94343294-94392976,mRNA,4.49472,0.333564,3.75219,0.0038,0.0355944,Up
ENSMUST00000103132,ENSMUSG00000035849,Krt222,11:99232760-99244085,mRNA,6.79287,11.1,-0.708462,0.0038,0.0355944,Down
ENSMUST00000163516,ENSMUSG00000024589,Nedd4l,18:64886725-65217826,mRNA,8.96861,14.9633,-0.738473,0.0038,0.0355944,Down
ENSMUST00000043042,ENSMUSG00000041143,Tmco4,4:138972887-139059171,mRNA,3.60257,0.52627,2.77515,0.0038,0.0355944,Up
ENSMUST00000167086,ENSMUSG00000086564,Cd101,3:100993528-101029556,mRNA,0.635481,0.0868517,2.87122,0.0038,0.0355944,Up
ENSMUST00000012348,ENSMUSG00000040562,Gstm2,3:107981701-107986453,mRNA,5.46264,2.64454,1.04658,0.0038,0.0355944,Up
ENSMUST00000081872,ENSMUSG00000055409,Nell1,7:49974863-50866608,mRNA,1.75261,4.19819,-1.26027,0.0038,0.0355944,Down
ENSMUST00000123791,ENSMUSG00000036529,Sbf1,15:89288235-89315311,mRNA,17.3848,30.1099,-0.79241,0.0038,0.0355944,Down
ENSMUST00000057569,ENSMUSG00000046908,Ltb4r1,14:55765961-55768494,mRNA,0.759249,0.103182,2.87939,0.0038,0.0355944,Up
ENSMUST00000106704,ENSMUSG00000020599,Rgs9,11:109225354-109298129,mRNA,0.99983,3.34171,-1.74083,0.00385,0.0359626,Down
ENSMUST00000036328,ENSMUSG00000040721,Zfhx2,14:55053868-55106593,mRNA,3.51743,6.27951,-0.836129,0.00385,0.0359626,Down
ENSMUST00000003469,ENSMUSG00000003379,Cd79a,7:24897380-24902197,mRNA,1.07299,0.225125,2.25284,0.00385,0.0359626,Up
ENSMUST00000010941,ENSMUSG00000010797,Wnt2,6:17988939-18030585,mRNA,0.510352,1.50452,-1.55974,0.00385,0.0359626,Down
ENSMUST00000020446,ENSMUSG00000020225,Tmbim4,10:120208749-120224917,mRNA,56.8867,35.9608,0.661667,0.00385,0.0359626,Up
ENSMUST00000207708,ENSMUSG00000028456,Unc13b,4:43058968-43264871,mRNA,2.62697,5.98841,-1.18877,0.00385,0.0359626,Down
ENSMUST00000006027,ENSMUSG00000005873,Reep5,18:34344888-34373415,mRNA,88.4203,129.958,-0.555598,0.00385,0.0359626,Down
ENSMUST00000001319,ENSMUSG00000001300,Efnb2,8:8617433-8661242,mRNA,9.78615,14.6128,-0.578416,0.00385,0.0359626,Down
ENSMUST00000045942,ENSMUSG00000033726,Emx1,6:85187437-85204358,mRNA,2.26275,4.62048,-1.02996,0.00385,0.0359626,Down
ENSMUST00000154032,ENSMUSG00000036966,Spryd3,15:102116527-102136234,mRNA,32.1791,47.1421,-0.550891,0.00385,0.0359626,Down
ENSMUST00000087357,ENSMUSG00000067297,Ifit1bl2,19:34617048-34640743,mRNA,0.599981,6.74E-05,13.12,0.0039,0.0363186,Up
ENSMUST00000078845,ENSMUSG00000060791,Gmfg,7:28399521-28598185,mRNA,24.7147,1.16749,4.40389,0.0039,0.0363186,Up
ENSMUST00000130043,ENSMUSG00000015745,Plekho1,3:95988428-95996001,mRNA,32.9164,15.8416,1.05509,0.0039,0.0363186,Up
ENSMUST00000053434,ENSMUSG00000024457,Trim26,17:36837140-36859398,mRNA,7.94214,4.19549,0.920687,0.0039,0.0363186,Up
ENSMUST00000038096,ENSMUSG00000039253,Fn3krp,11:121421400-121431288,mRNA,11.3511,17.1869,-0.598483,0.0039,0.0363186,Down
ENSMUST00000064580,ENSMUSG00000030108,Slc6a13,6:121300226-121337733,mRNA,8.84164,5.35438,0.723593,0.0039,0.0363186,Up
ENSMUST00000028052,ENSMUSG00000026721,Rabgap1l,1:160219173-160793211,mRNA,21.3974,34.1097,-0.672749,0.0039,0.0363186,Down
ENSMUST00000106796,ENSMUSG00000020717,Pecam1,11:106654216-106750628,mRNA,3.76493,1.19784,1.65219,0.0039,0.0363186,Up
ENSMUST00000114604,ENSMUSG00000036617,Etl4,2:19909779-20810713,mRNA,3.30754,7.92152,-1.26002,0.0039,0.0363186,Down
ENSMUST00000058196,ENSMUSG00000021384,Susd3,13:49230689-49248706,mRNA,2.62483,0.464215,2.49936,0.0039,0.0363186,Up
ENSMUST00000098190,ENSMUSG00000028278,Rragd,4:32983036-33022180,mRNA,18.7028,29.1838,-0.641913,0.0039,0.0363186,Down
ENSMUST00000156876,ENSMUSG00000041439,Mfsd6,1:52656285-52727462,mRNA,9.83765,16.2798,-0.7267,0.00395,0.0366118,Down
ENSMUST00000025511,ENSMUSG00000024608,Rps14,18:60774509-60778546,mRNA,474.705,284.395,0.739134,0.00395,0.0366118,Up
ENSMUST00000026170,ENSMUSG00000025171,Ubtd1,19:41981762-42034641,mRNA,9.05214,5.13299,0.81846,0.00395,0.0366118,Up
ENSMUST00000054294,ENSMUSG00000044674,Fzd1,5:4753838-4758035,mRNA,13.7161,8.71626,0.65409,0.00395,0.0366118,Up
ENSMUST00000029076,ENSMUSG00000027559,Car3,3:14863537-14872523,mRNA,0.194154,1.04918,-2.43399,0.00395,0.0366118,Down
ENSMUST00000000543,ENSMUSG00000000531,Grasp,15:101224206-101232755,mRNA,7.51847,12.6981,-0.756099,0.00395,0.0366118,Down
ENSMUST00000034717,ENSMUSG00000032194,Kank2,9:21766783-21798744,mRNA,10.5005,6.57268,0.675902,0.00395,0.0366118,Up
ENSMUST00000050020,ENSMUSG00000048534,Jaml,9:45079182-45135606,mRNA,10.2332,0.292045,5.13092,0.00395,0.0366118,Up
ENSMUST00000167374,ENSMUSG00000021408,Ripk1,13:33917917-34037147,mRNA,2.43141,0.638316,1.92945,0.00395,0.0366118,Up
ENSMUST00000209913,ENSMUSG00000038365,Fbxo25,8:13907802-13940522,mRNA,7.33555,13.4847,-0.878351,0.00395,0.0366118,Down
ENSMUST00000035027,ENSMUSG00000032452,Clstn2,9:97444394-98033181,mRNA,10.9181,18.5688,-0.766154,0.00395,0.0366118,Down
ENSMUST00000029376,ENSMUSG00000027800,Tm4sf1,3:57285610-57301988,mRNA,9.67421,4.6861,1.04576,0.00395,0.0366118,Up
ENSMUST00000115168,ENSMUSG00000035790,Cep19,16:32099799-32108069,mRNA,14.2715,22.916,-0.683217,0.00395,0.0366118,Down
ENSMUST00000117648,ENSMUSG00000040785,Ttc3,16:94358762-94469222,mRNA,103.726,169.168,-0.705685,0.00395,0.0366118,Down
ENSMUST00000048427,ENSMUSG00000038354,Ankrd35,3:96670130-96691032,mRNA,0.701464,1.52403,-1.11945,0.00395,0.0366118,Down
ENSMUST00000023095,ENSMUSG00000022456,Sep-03,15:82274934-82294442,mRNA,57.1676,88.6602,-0.633088,0.004,0.0369632,Down
ENSMUST00000115345,ENSMUSG00000037217,Syn1,X:20848542-20921004,mRNA,18.5643,48.3783,-1.38183,0.004,0.0369632,Down
ENSMUST00000050715,ENSMUSG00000024713,Pcsk5,19:17432831-17837632,mRNA,1.71651,2.93006,-0.771455,0.004,0.0369632,Down
ENSMUST00000033001,ENSMUSG00000030747,Dgat2,7:99153657-99182719,mRNA,16.6971,26.0485,-0.641599,0.004,0.0369632,Down
ENSMUST00000039132,ENSMUSG00000053600,Zfp472,17:32965813-32979233,mRNA,3.99752,2.19583,0.864339,0.004,0.0369632,Up
ENSMUST00000084434,ENSMUSG00000025508,Rplp2,7:141447369-141451585,mRNA,56.2805,30.1058,0.902596,0.004,0.0369632,Up
ENSMUST00000046704,ENSMUSG00000078920,Ifi47,11:48904655-49135387,mRNA,240.488,0.441786,9.0884,0.004,0.0369632,Up
ENSMUST00000071648,ENSMUSG00000023951,Vegfa,17:46016992-46032369,mRNA,6.86138,11.0286,-0.684674,0.004,0.0369632,Down
ENSMUST00000181810,ENSMUSG00000097328,Tnfsf12,11:69682576-69696098,mRNA,6.77176,3.05327,1.14918,0.004,0.0369632,Up
ENSMUST00000181969,ENSMUSG00000053253,Ndfip2,14:105258572-105309298,mRNA,31.7309,47.6048,-0.585217,0.004,0.0369632,Down
ENSMUST00000036347,ENSMUSG00000033419,Snap91,9:86765922-86880449,mRNA,21.5578,42.5477,-0.980867,0.004,0.0369632,Down
ENSMUST00000062045,ENSMUSG00000051627,Hist1h1e,13:23583669-23622558,mRNA,19.6565,10.0228,0.971725,0.00405,0.0373124,Up
ENSMUST00000107745,ENSMUSG00000033981,Gria2,3:80681449-80802835,mRNA,60.4918,109.372,-0.854433,0.00405,0.0373124,Down
ENSMUST00000054836,ENSMUSG00000046607,Hrk,5:118169747-118189478,mRNA,5.66056,8.96281,-0.663007,0.00405,0.0373124,Down
ENSMUST00000135618,ENSMUSG00000052142,Rasal3,17:32390658-32403583,mRNA,3.65274,0.207471,4.138,0.00405,0.0373124,Up
ENSMUST00000171621,ENSMUSG00000046688,Tifa,3:127789804-127798389,mRNA,3.3056,0.602061,2.45693,0.00405,0.0373124,Up
ENSMUST00000106137,ENSMUSG00000005034,Prkacb,3:146729573-146812960,mRNA,21.9112,50.6323,-1.20839,0.00405,0.0373124,Down
ENSMUST00000073316,ENSMUSG00000001517,Foxm1,6:128362966-128408932,mRNA,3.46504,0.496515,2.80296,0.00405,0.0373124,Up
ENSMUST00000030935,ENSMUSG00000029059,Fam213b,4:154896398-154899135,mRNA,27.7037,43.6292,-0.655212,0.00405,0.0373124,Down
ENSMUST00000049488,ENSMUSG00000021703,Serinc5,13:92611090-92711947,mRNA,20.5868,29.9571,-0.541182,0.00405,0.0373124,Down
ENSMUST00000199300,ENSMUSG00000053819,Camk2d,3:126596950-126846326,mRNA,9.77794,2.90006,1.75345,0.00405,0.0373124,Up
ENSMUST00000109504,ENSMUSG00000064090,Vrk2,11:26386134-26593999,mRNA,6.0046,2.09722,1.51759,0.0041,0.0376184,Up
ENSMUST00000050949,ENSMUSG00000041143,Tmco4,4:138972887-139059171,mRNA,2.39147,0.494219,2.27468,0.0041,0.0376184,Up
ENSMUST00000074248,ENSMUSG00000059013,Sh2d3c,2:32721054-32755512,mRNA,6.98016,2.03711,1.77674,0.0041,0.0376184,Up
ENSMUST00000043315,ENSMUSG00000041481,Serpina3g,12:104236251-104241939,mRNA,80.7827,0.232323,8.44177,0.0041,0.0376184,Up
ENSMUST00000044180,ENSMUSG00000033774,Npbwr1,1:5913706-5917398,mRNA,0.144907,0.772692,-2.41477,0.0041,0.0376184,Down
ENSMUST00000060955,ENSMUSG00000027346,Gpcpd1,2:132529081-132587729,mRNA,16.8916,26.8229,-0.667164,0.0041,0.0376184,Down
ENSMUST00000006181,ENSMUSG00000006024,Napa,7:16098457-16117975,mRNA,57.5848,83.8344,-0.541854,0.0041,0.0376184,Down
ENSMUST00000156290,ENSMUSG00000033209,Ttc28,5:110879802-111289780,mRNA,5.897,3.9566,0.57572,0.0041,0.0376184,Up
ENSMUST00000070949,ENSMUSG00000056671,Prelid2,18:41875695-41951194,mRNA,1.85634,0.273425,2.76324,0.0041,0.0376184,Up
ENSMUST00000026461,ENSMUSG00000025395,Prim1,10:128015167-128030037,mRNA,6.38344,3.54112,0.850128,0.0041,0.0376184,Up
ENSMUST00000041388,ENSMUSG00000037411,Serpine1,5:137061503-137072259,mRNA,4.61588,0.259667,4.15187,0.0041,0.0376184,Up
ENSMUST00000107289,ENSMUSG00000028399,Ptprd,4:75941237-76594299,mRNA,12.77,22.7946,-0.835941,0.0041,0.0376184,Down
ENSMUST00000091201,ENSMUSG00000042348,Arl15,13:113794504-114157461,mRNA,9.47602,14.6001,-0.623622,0.0041,0.0376184,Down
ENSMUST00000025064,ENSMUSG00000024227,Pdzph1,17:58878807-58991375,mRNA,0.953867,0.346646,1.46032,0.0041,0.0376184,Up
ENSMUST00000026899,ENSMUSG00000025792,Slc25a10,11:120489405-120499187,mRNA,12.5268,7.69754,0.702554,0.00415,0.0378807,Up
ENSMUST00000117762,ENSMUSG00000030830,Itgal,7:127296259-127335138,mRNA,12.6471,0.127326,6.63413,0.00415,0.0378807,Up
ENSMUST00000096259,ENSMUSG00000071658,Gng3,19:8836928-8848683,mRNA,26.1928,49.8762,-0.929183,0.00415,0.0378807,Down
ENSMUST00000019726,ENSMUSG00000024197,Plin3,17:56278961-56290511,mRNA,14.8682,9.50786,0.64504,0.00415,0.0378807,Up
ENSMUST00000107855,ENSMUSG00000028480,Glipr2,4:43957400-43979118,mRNA,13.5017,0.652789,4.37038,0.00415,0.0378807,Up
ENSMUST00000035121,ENSMUSG00000032531,Amotl2,9:102716671-102733418,mRNA,6.90173,3.86377,0.836949,0.00415,0.0378807,Up
ENSMUST00000082254,ENSMUSG00000024502,Jakmip2,18:43531407-43687773,mRNA,13.3894,19.8794,-0.570187,0.00415,0.0378807,Down
ENSMUST00000103006,ENSMUSG00000073293,Nudt10,X:6168695-6173015,mRNA,5.16547,9.1465,-0.824321,0.00415,0.0378807,Down
ENSMUST00000040380,ENSMUSG00000040430,Pitpnc1,11:107207891-107470699,mRNA,2.42237,5.9206,-1.28932,0.00415,0.0378807,Down
ENSMUST00000186889,ENSMUSG00000051331,Cacna1c,6:118587239-119221616,mRNA,5.59348,9.55793,-0.772952,0.00415,0.0378807,Down
ENSMUST00000179488,ENSMUSG00000096001,2610528A11Rik,14:37102141-37110101,mRNA,1.90319,0.297099,2.6794,0.00415,0.0378807,Up
ENSMUST00000023099,ENSMUSG00000022462,Slc38a2,15:96687393-96699698,mRNA,76.4424,52.4154,0.544383,0.00415,0.0378807,Up
ENSMUST00000043707,ENSMUSG00000039917,Rhbdd2,5:135632617-135646376,mRNA,10.4344,15.4544,-0.566675,0.00415,0.0378807,Down
ENSMUST00000121887,ENSMUSG00000021750,Fam107a,14:8296273-8318023,mRNA,45.186,17.4385,1.3736,0.00415,0.0378807,Up
ENSMUST00000106663,ENSMUSG00000038296,Galnt18,7:111471660-111779977,mRNA,8.63386,13.2972,-0.62304,0.00415,0.0378807,Down
ENSMUST00000089003,ENSMUSG00000030302,Atp2b2,6:113743830-114052265,mRNA,52.5524,111.61,-1.08663,0.00415,0.0378807,Down
ENSMUST00000027422,ENSMUSG00000026220,Slc16a14,1:84905897-84935134,mRNA,2.04939,3.63824,-0.828046,0.00415,0.0378807,Down
ENSMUST00000021231,ENSMUSG00000020865,Abcc3,11:94343294-94392976,mRNA,2.31192,0.450692,2.35888,0.0042,0.0382437,Up
ENSMUST00000037551,ENSMUSG00000033819,Ppp1r16a,15:76671614-76694919,mRNA,16.6454,24.7176,-0.570414,0.0042,0.0382437,Down
ENSMUST00000030811,ENSMUSG00000028967,Errfi1,4:150853918-150868892,mRNA,23.5575,15.7143,0.584111,0.0042,0.0382437,Up
ENSMUST00000118206,ENSMUSG00000078439,Smim24,10:81393050-81395392,mRNA,2.90854,0.500336,2.53933,0.0042,0.0382437,Up
ENSMUST00000021424,ENSMUSG00000021036,Sptlc2,12:87305057-87388355,mRNA,13.0112,8.82704,0.559756,0.0042,0.0382437,Up
ENSMUST00000087623,ENSMUSG00000024299,Adamts10,17:33524203-33553768,mRNA,5.47354,3.26069,0.747295,0.0042,0.0382437,Up
ENSMUST00000002532,ENSMUSG00000002458,Rgs19,2:181688418-181693977,mRNA,9.93458,4.8775,1.02632,0.0042,0.0382437,Up
ENSMUST00000029208,ENSMUSG00000018459,Slc13a3,2:165405027-165473230,mRNA,15.0453,9.83075,0.613936,0.0042,0.0382437,Up
ENSMUST00000074805,ENSMUSG00000056888,Glipr1,10:111972663-112002621,mRNA,17.6534,0.726158,4.60352,0.0042,0.0382437,Up
ENSMUST00000034245,ENSMUSG00000031792,Usb1,8:95332283-95347507,mRNA,10.2201,5.95136,0.780113,0.00425,0.0386048,Up
ENSMUST00000094807,ENSMUSG00000070802,Pnmal2,7:16944681-16948828,mRNA,50.5652,74.107,-0.551464,0.00425,0.0386048,Down
ENSMUST00000210032,ENSMUSG00000049556,Lingo1,9:56618474-56796138,mRNA,8.88893,21.899,-1.30079,0.00425,0.0386048,Down
