Gid	Name	CPM-nCoV1	CPM-nCoV2	CPM-Ctrl1	CPM-Ctrl2	CPM-Ctrl3	baseMean(Counts)	log2FoldChange	lfcSE	stat	pvalue	padj	Tag
ENSG00000109079.10	TNFAIP1	30.6	4.23	32.68	30.82	25.56	130.5	0.45	0.75	0.59	5.53E-01	7.16E-01	NC
ENSG00000004142.12	POLDIP2	16.32	16.91	86.39	82.89	87.94	218.53	-1.06	0.18	-5.83	0.00E+00	0.00E+00	NC
ENSG00000244045.13	TMEM199	11.83	11.28	19.34	17.61	18.81	91	0.66	0.54	1.22	2.21E-01	3.44E-01	NC
ENSG00000004139.14	SARM1	5.71	2.82	11.57	11.19	8.74	35.19	-0.06	0.4	-0.16	8.75E-01	9.30E-01	NC
ENSG00000263266.2	RPS7P1	13.06	8.1	1.83	2.36	2.55	53.74	3.49	0.3	11.62	0.00E+00	0.00E+00	Up
ENSG00000109103.11	UNC119	5.71	5.64	52.75	47	50.75	105.09	-1.85	0.3	-6.1	0.00E+00	0.00E+00	NC
ENSG00000087111.21	PIGS	26.11	3.52	105.12	93.74	104.6	227.81	-1.59	0.7	-2.27	2.34E-02	5.36E-02	NC
ENSG00000076382.17	SPAG5	4.08	11.28	17.14	10.21	12.09	66.37	0.7	0.62	1.12	2.62E-01	3.96E-01	NC
ENSG00000007202.15	KIAA0100	56.31	21.85	367.68	330.22	367.86	729.29	-2.05	0.34	-6.03	0.00E+00	0.00E+00	NC
ENSG00000132581.10	SDF2	13.87	14.8	44.04	45.52	50.64	139.55	-0.45	0.28	-1.58	1.14E-01	1.97E-01	NC
ENSG00000109111.15	SUPT6H	102.82	44.4	180.4	193.06	172.87	632.68	-0.11	0.29	-0.37	7.09E-01	8.28E-01	NC
ENSG00000109113.20	RAB34	26.52	10.57	57.35	47.24	59.29	172.76	-0.36	0.39	-0.92	3.57E-01	5.08E-01	NC
ENSG00000198242.14	RPL23A	102.41	103.94	66.46	64.66	75.94	634.97	1.88	0.17	10.92	0.00E+00	0.00E+00	NC
ENSG00000173065.13	FAM222B	13.06	42.28	51.63	54.59	58.13	236.06	0.4	0.58	0.69	4.90E-01	6.53E-01	NC
ENSG00000132591.12	ERAL1	10.61	0.7	43.08	39.51	40.84	96	-1.47	0.99	-1.48	1.38E-01	2.31E-01	NC
ENSG00000132589.16	FLOT2	36.72	29.24	312.22	285.93	322.12	641.33	-1.94	0.15	-12.64	0.00E+00	0.00E+00	NC
ENSG00000109118.14	PHF12	17.95	12.68	68.63	66	65.88	176.87	-0.85	0.19	-4.4	0.00E+00	1.00E-04	NC
ENSG00000196535.16	MYO18A	23.66	24.66	68.71	80.8	57.87	230.09	-0.22	0.23	-0.95	3.44E-01	4.93E-01	NC
ENSG00000108256.9	NUFIP2	107.71	105	324.68	415.72	317.83	1091.51	-0.43	0.17	-2.48	1.31E-02	3.32E-02	NC
ENSG00000160551.11	TAOK1	188.5	146.58	235.28	266	243.18	1231.88	0.72	0.09	8.36	0.00E+00	0.00E+00	NC
ENSG00000168792.5	ABHD15	8.98	6.34	62.94	54.01	76.52	134.12	-1.86	0.37	-5.09	0.00E+00	0.00E+00	NC
ENSG00000108262.15	GIT1	18.77	5.64	82.44	74.67	72.89	178.6	-1.42	0.35	-4.06	0.00E+00	2.00E-04	NC
ENSG00000141298.19	SSH2	226.85	96.89	210.91	179	181.89	1080.34	0.98	0.27	3.62	3.00E-04	1.20E-03	NC
ENSG00000126653.18	NSRP1	50.59	31.36	49.83	51.59	48.13	275.87	0.98	0.14	7.02	0.00E+00	0.00E+00	NC
ENSG00000108578.15	BLMH	18.77	9.87	36.02	32.86	33.89	125.15	0.01	0.21	0.07	9.48E-01	9.72E-01	NC
ENSG00000108582.12	CPD	45.7	29.24	156	142.71	151.38	425.27	-0.72	0.15	-4.81	0.00E+00	0.00E+00	NC
ENSG00000108587.15	GOSR1	24.07	26.78	73.35	69.1	65.09	245.09	-0.11	0.2	-0.55	5.86E-01	7.42E-01	NC
ENSG00000264538.6	SUZ12P1	2.86	5.99	6.6	5.38	6.08	35.3	0.94	0.42	2.26	2.37E-02	5.43E-02	NC
ENSG00000176390.12	CRLF3	52.63	11.28	56.96	55.55	59.29	241.6	0.36	0.53	0.67	5.05E-01	6.69E-01	NC
ENSG00000176208.9	ATAD5	11.83	2.11	12.85	10.43	11	48.65	0.42	0.65	0.65	5.14E-01	6.78E-01	NC
ENSG00000172171.11	TEFM	2.45	5.64	10.35	9.32	8.52	38.24	0.18	0.51	0.36	7.20E-01	8.34E-01	NC
ENSG00000184060.11	ADAP2	56.31	16.56	65.75	70.97	76.73	277.14	0.17	0.62	0.28	7.78E-01	8.71E-01	NC
ENSG00000181481.14	RNF135	35.9	20.79	76.59	73.98	82.12	262.37	-0.19	0.21	-0.88	3.77E-01	5.30E-01	NC
ENSG00000264743.2	DPRXP4	6.53	2.11	0.39	0.36	0.3	18.16	4.77	0.58	8.26	0.00E+00	0.00E+00	Up
ENSG00000196712.17	NF1	109.75	84.91	103.92	105.77	103.21	646.63	1.19	0.08	14.73	0.00E+00	0.00E+00	NC
ENSG00000126861.5	OMG	65.28	59.9	5.74	3.43	3.28	323.03	5.2	0.28	18.37	0.00E+00	0.00E+00	Up
ENSG00000185862.7	EVI2B	224	70.12	321.58	301.04	392.58	1231.77	0	0.43	-0.01	9.96E-01	9.98E-01	NC
ENSG00000126860.11	EVI2A	69.36	39.46	52.37	69.62	68.05	374.73	1.06	0.2	5.27	0.00E+00	0.00E+00	NC
ENSG00000131242.18	RAB11FIP4	3.26	5.29	81.92	56.15	58.5	126.43	-2.58	0.41	-6.32	0.00E+00	0.00E+00	NC
ENSG00000172301.11	COPRS	10.61	12.68	49.54	50.73	45.65	138.78	-0.74	0.22	-3.31	9.00E-04	3.30E-03	NC
ENSG00000108651.10	UTP6	28.15	25.72	77.28	81.68	79.13	255.55	-0.29	0.22	-1.32	1.87E-01	2.98E-01	NC
ENSG00000178691.11	SUZ12	44.47	23.61	56.5	59.16	57.55	261.64	0.51	0.41	1.23	2.19E-01	3.41E-01	NC
ENSG00000185158.12	LRRC37B	17.54	36.64	9.89	12.75	11.12	159.36	2.6	0.44	5.9	0.00E+00	0.00E+00	NC
ENSG00000126858.18	RHOT1	72.63	44.04	121.12	126.47	123.18	491.5	0.2	0.13	1.54	1.23E-01	2.11E-01	NC
ENSG00000108666.10	C17orf75	1.22	7.75	12.72	14.96	11.55	40.57	-0.34	0.93	-0.37	7.10E-01	8.28E-01	NC
ENSG00000010244.18	ZNF207	222.37	118.39	251.28	257.59	252.39	1246.19	0.69	0.17	3.94	1.00E-04	4.00E-04	NC
ENSG00000108671.11	PSMD11	57.12	21.85	97.72	97.25	86.61	334.84	-0.04	0.3	-0.12	9.02E-01	9.46E-01	NC
ENSG00000176658.17	MYO1D	23.66	11.28	2.4	2.91	1.7	91.88	4.17	0.33	12.58	0.00E+00	0.00E+00	Up
ENSG00000108691.9	CCL2	318.66	117.33	12.02	23.75	5.43	1099.45	5.24	0.55	9.49	0.00E+00	0.00E+00	Up
ENSG00000108688.11	CCL7	9.38	7.05	0.3	0.93	0.06	36.07	5.36	0.94	5.7	0.00E+00	0.00E+00	NC
ENSG00000108700.5	CCL8	13.87	26.07	0.69	2.06	0.67	109.62	5.51	0.62	8.92	0.00E+00	0.00E+00	Up
ENSG00000198783.6	ZNF830	10.61	0	17.69	17.85	20.06	51.45	-0.76	1.25	-0.61	5.45E-01	7.09E-01	NC
ENSG00000005156.12	LIG3	4.08	8.46	33.85	35.79	32.83	89.28	-1.08	0.31	-3.54	4.00E-04	1.60E-03	NC
ENSG00000092871.16	RFFL	39.99	31.71	32.05	29.86	31.24	228.83	1.5	0.14	11.05	0.00E+00	0.00E+00	NC
ENSG00000166750.10	SLFN5	170.55	73.99	182.99	213.44	169.76	907.25	0.64	0.27	2.36	1.85E-02	4.46E-02	NC
ENSG00000172716.16	SLFN11	55.49	59.9	498.29	569.51	423.97	1076.5	-1.78	0.21	-8.56	0.00E+00	0.00E+00	NC
ENSG00000172123.12	SLFN12	13.06	18.67	25.53	26.99	23.52	132.58	0.75	0.33	2.27	2.33E-02	5.35E-02	NC
ENSG00000006125.18	AP2B1	118.73	69.06	255.67	263.67	258.02	890.29	-0.16	0.17	-0.93	3.55E-01	5.05E-01	NC
ENSG00000270647.6	TAF15	19.58	21.14	90.08	85.64	93.35	246.5	-0.82	0.2	-4.07	0.00E+00	2.00E-04	NC
ENSG00000271503.6	CCL5	12.24	1.41	2.71	3.7	5.22	37.96	1.99	0.86	2.31	2.12E-02	4.92E-02	NC
ENSG00000274736.5	CCL23	0	8.46	7.96	13.12	10.14	39.9	0.13	1.35	0.1	9.23E-01	9.58E-01	NC
ENSG00000275385.2	CCL18	108.94	30.65	49.51	105.41	19.88	415.68	1.43	0.69	2.09	3.66E-02	7.69E-02	NC
ENSG00000277632.2	CCL3	8.16	1.41	0.98	2.72	1.27	24.19	2.69	0.81	3.33	9.00E-04	3.10E-03	NC
ENSG00000275302.2	CCL4	10.61	15.15	3.66	7.08	5.26	78.4	2.64	0.42	6.31	0.00E+00	0.00E+00	NC
ENSG00000276085.1	CCL3L1	4.9	5.64	0.3	0.65	0.26	26.02	4.97	0.59	8.47	0.00E+00	0.00E+00	Up
ENSG00000276070.5	CCL4L2	14.69	10.92	1.52	3.46	3.22	73.76	3.58	0.41	8.75	0.00E+00	0.00E+00	Up
ENSG00000273611.5	ZNHIT3	2.45	9.87	9.48	10.23	9.9	57.68	0.97	0.78	1.25	2.11E-01	3.31E-01	NC
ENSG00000278311.5	GGNBP2	44.07	59.19	41.54	44.5	41.83	348.35	1.65	0.28	5.83	0.00E+00	0.00E+00	NC
ENSG00000275700.5	AATF	6.53	11.28	42.06	35.71	40.57	103.42	-0.88	0.41	-2.16	3.07E-02	6.70E-02	NC
ENSG00000278540.5	ACACA	4.08	9.87	13.24	12.73	11.68	60.46	0.58	0.45	1.28	2.01E-01	3.17E-01	NC
ENSG00000276234.5	TADA2A	13.87	9.16	6.35	7.56	7.19	67.64	1.99	0.24	8.36	0.00E+00	0.00E+00	NC
ENSG00000275066.5	SYNRG	45.7	33.83	23.96	26.69	25.15	244.8	1.95	0.13	14.48	0.00E+00	0.00E+00	NC
ENSG00000278053.5	DDX52	7.34	7.75	19.32	17.25	14.8	60.44	0.07	0.34	0.21	8.33E-01	9.06E-01	NC
ENSG00000278845.5	MRPL45	6.53	7.05	7.6	7.59	11.57	48.77	0.92	0.39	2.33	1.95E-02	4.64E-02	NC
ENSG00000274211.6	SOCS7	0.82	7.75	2.42	3.08	2.4	33.5	2.37	1.06	2.24	2.48E-02	5.63E-02	NC
ENSG00000275023.5	MLLT6	7.34	10.57	18.56	19.84	23.09	79.46	0.14	0.3	0.46	6.43E-01	7.82E-01	NC
ENSG00000277791.5	PSMB3	58.35	41.58	62.77	59.52	60.32	364.1	1.04	0.17	6.3	0.00E+00	0.00E+00	NC
ENSG00000273559.5	CWC25	14.69	9.87	10.77	10.47	10.26	75.88	1.5	0.22	6.86	0.00E+00	0.00E+00	NC
ENSG00000125691.13	RPL23	507.16	650.07	285.79	295.05	343.15	3550.78	2.26	0.27	8.49	0.00E+00	0.00E+00	Up
ENSG00000002834.18	LASP1	82.01	83.86	387.03	365.69	384.23	1032.92	-0.86	0.15	-5.71	0.00E+00	0.00E+00	NC
ENSG00000108298.11	RPL19	896.81	960.14	443.52	420.14	520.25	5531.62	2.32	0.2	11.47	0.00E+00	0.00E+00	Up
ENSG00000108306.13	FBXL20	19.18	27.84	33.19	39.43	35.6	174.31	0.68	0.31	2.22	2.64E-02	5.93E-02	NC
ENSG00000125686.12	MED1	48.96	39.81	85.05	101.16	91.2	353.74	0.18	0.2	0.91	3.62E-01	5.13E-01	NC
ENSG00000167258.14	CDK12	29.38	61.66	117.04	122.27	120.04	421.45	-0.08	0.43	-0.19	8.50E-01	9.16E-01	NC
ENSG00000141741.12	MIEN1	42.43	23.61	23.05	20.66	20.98	204.75	1.91	0.23	8.24	0.00E+00	0.00E+00	NC
ENSG00000161405.17	IKZF3	34.27	0	15.27	26.47	20.79	111.6	0.87	1.61	0.54	5.90E-01	7.45E-01	NC
ENSG00000073605.18	GSDMB	0.82	10.22	8.96	12.44	8.78	44.34	0.47	1.02	0.47	6.42E-01	7.82E-01	NC
ENSG00000108344.15	PSMD3	8.98	19.73	167.72	145.78	150.64	322.7	-2.01	0.5	-4.04	1.00E-04	3.00E-04	NC
ENSG00000008838.20	MED24	18.77	7.4	74.25	71.86	76.08	180.15	-1.24	0.22	-5.64	0.00E+00	0.00E+00	NC
ENSG00000126351.12	THRA	4.9	15.5	36.41	31.58	29.63	114.64	-0.13	0.63	-0.2	8.40E-01	9.09E-01	NC
ENSG00000188895.12	MSL1	44.07	37	181.81	158.81	176.24	470.89	-0.8	0.15	-5.33	0.00E+00	0.00E+00	NC
ENSG00000108349.17	CASC3	76.3	32.77	125.91	130.17	129.34	473.16	0.03	0.27	0.1	9.21E-01	9.57E-01	NC
ENSG00000108352.12	RAPGEFL1	12.24	2.11	7.21	8.14	7.62	47.27	1.15	0.74	1.55	1.21E-01	2.08E-01	NC
ENSG00000171475.14	WIPF2	19.18	25.37	90	84.4	85.86	256.11	-0.62	0.22	-2.83	4.70E-03	1.36E-02	NC
ENSG00000094804.12	CDC6	4.9	4.23	5.98	2.86	2.64	28.44	1.52	0.54	2.8	5.10E-03	1.45E-02	NC
ENSG00000131759.18	RARA	15.5	13.04	262.56	183.97	226.69	420	-2.7	0.26	-10.22	0.00E+00	0.00E+00	Down
ENSG00000265666.1	RARA-AS1	6.12	4.23	11.06	10.74	11.34	43.54	0.19	0.31	0.63	5.30E-01	6.95E-01	NC
ENSG00000131747.15	TOP2A	18.77	4.23	38.66	22.86	22.51	101.56	-0.02	0.63	-0.03	9.74E-01	9.86E-01	NC
ENSG00000131746.13	TNS4	15.5	7.05	0.17	0.17	0.37	55.2	6.81	0.5	13.75	0.00E+00	0.00E+00	Up
ENSG00000073584.20	SMARCE1	8.16	7.05	11.16	12.78	12.2	60.14	0.64	0.27	2.42	1.56E-02	3.85E-02	NC
ENSG00000167920.10	TMEM99	8.98	1.41	6.96	4.11	6.4	32.07	0.94	0.98	0.96	3.36E-01	4.84E-01	NC
ENSG00000171401.15	KRT13	13.06	12.68	0.07	0	0.37	58.14	7.58	1.12	6.74	0.00E+00	0.00E+00	NC
ENSG00000171346.16	KRT15	9.79	9.16	0.25	0.15	0.28	55.49	6.77	0.46	14.69	0.00E+00	0.00E+00	Up
ENSG00000171345.13	KRT19	73.44	75.4	3.32	3.98	0.79	381.64	6.08	0.53	11.38	0.00E+00	0.00E+00	Up
ENSG00000128422.17	KRT17	19.58	7.75	0.07	0.1	0.07	68.63	8.65	0.55	15.85	0.00E+00	0.00E+00	Up
ENSG00000173812.11	EIF1	282.34	277.29	546.47	492.58	588.21	2289.71	0.35	0.17	2.13	3.34E-02	7.13E-02	NC
ENSG00000173801.17	JUP	12.65	7.4	2.93	14.96	26.74	76.31	0.76	0.75	1.01	3.14E-01	4.58E-01	NC
ENSG00000141698.17	NT5C3B	1.63	7.75	49.07	32.13	50.87	97.54	-1.72	0.81	-2.13	3.31E-02	7.07E-02	NC
ENSG00000178502.6	KLHL11	7.34	4.23	4.84	8.72	6.16	36.52	1.04	0.43	2.4	1.62E-02	3.99E-02	NC
ENSG00000131473.17	ACLY	9.79	14.8	231.42	233.28	231	421.21	-2.95	0.31	-9.47	0.00E+00	0.00E+00	Down
ENSG00000204815.10	TTC25	0.82	14.8	2.4	1.83	0.9	46.86	3.63	1.2	3.03	2.50E-03	7.70E-03	NC
ENSG00000173786.17	CNP	18.36	21.14	109.64	102.68	106.45	258.78	-1.17	0.26	-4.51	0.00E+00	0.00E+00	NC
ENSG00000168259.16	DNAJC7	85.27	46.86	91.25	95.14	88.46	474.94	0.8	0.18	4.56	0.00E+00	0.00E+00	NC
ENSG00000168256.18	NKIRAS2	19.99	11.63	67.61	61.12	64.42	185.7	-0.73	0.2	-3.59	3.00E-04	1.30E-03	NC
ENSG00000108771.13	DHX58	18.77	12.68	91.23	90.24	86.67	228.89	-1.19	0.2	-5.94	0.00E+00	0.00E+00	NC
ENSG00000108773.11	KAT2A	9.79	7.05	71.42	61.65	74.04	147.77	-1.76	0.28	-6.32	0.00E+00	0.00E+00	NC
ENSG00000108774.14	RAB5C	49.37	37	105.12	93.31	102.15	394.88	0.13	0.18	0.73	4.66E-01	6.27E-01	NC
ENSG00000173757.9	STAT5B	35.09	19.73	109.89	96.6	104.93	293.87	-0.67	0.18	-3.7	2.00E-04	9.00E-04	NC
ENSG00000126561.16	STAT5A	12.65	28.19	223.95	205.83	224.84	455.2	-2.01	0.45	-4.44	0.00E+00	0.00E+00	NC
ENSG00000168610.14	STAT3	111.39	67.65	425.57	429.96	427.73	1124.54	-0.97	0.11	-9.12	0.00E+00	0.00E+00	NC
ENSG00000033627.16	ATP6V0A1	55.9	56.38	201.46	229.51	180.3	613.21	-0.53	0.18	-3.02	2.50E-03	7.80E-03	NC
ENSG00000267185.1	PTP4A2P1	0.82	10.22	0.32	0.45	0.19	27.18	5.37	1.13	4.73	0.00E+00	0.00E+00	NC
ENSG00000108784.10	NAGLU	11.83	5.29	126.96	113.84	95.84	215.57	-2.47	0.3	-8.19	0.00E+00	0.00E+00	Down
ENSG00000068120.15	COASY	9.79	10.57	72.64	63.24	71.9	155.54	-1.49	0.28	-5.34	0.00E+00	0.00E+00	NC
ENSG00000108788.11	MLX	47.33	52.5	150.46	133.56	127.24	475.99	-0.13	0.18	-0.72	4.73E-01	6.35E-01	NC
ENSG00000141699.11	RETREG3	16.32	15.5	75.43	73.23	74.32	199.67	-0.92	0.18	-5.21	0.00E+00	0.00E+00	NC
ENSG00000131462.8	TUBG1	13.46	13.04	38.47	33.89	33.76	125.3	-0.11	0.21	-0.49	6.24E-01	7.69E-01	NC
ENSG00000108799.13	EZH1	13.87	21.85	59.76	61.68	64.25	193.7	-0.43	0.29	-1.46	1.43E-01	2.39E-01	NC
ENSG00000131475.7	VPS25	22.03	8.46	37.54	37.39	44.26	143.67	-0.07	0.35	-0.19	8.52E-01	9.17E-01	NC
ENSG00000183978.8	COA3	19.58	26.07	32.92	27.05	32.3	168.9	0.9	0.26	3.42	6.00E-04	2.30E-03	NC
ENSG00000176563.10	CNTD1	8.98	4.93	1.98	1.44	1.18	34.69	3.41	0.41	8.4	0.00E+00	0.00E+00	Up
ENSG00000126581.13	BECN1	11.42	14.09	95.77	91.6	98.2	211.88	-1.59	0.21	-7.57	0.00E+00	0.00E+00	NC
ENSG00000131467.11	PSME3	22.03	29.24	152.8	147.99	150.5	368.19	-1.23	0.23	-5.46	0.00E+00	0.00E+00	NC
ENSG00000131471.7	AOC3	0.82	17.62	466.56	150.32	601.05	684.58	-4.13	1.2	-3.43	6.00E-04	2.20E-03	NC
ENSG00000131469.14	RPL27	455.75	524.64	193.56	209.46	232.89	2869.86	2.52	0.21	11.91	0.00E+00	0.00E+00	Up
ENSG00000068079.7	IFI35	26.93	24.66	101.6	92.99	102.89	302.7	-0.55	0.26	-2.12	3.41E-02	7.25E-02	NC
ENSG00000108828.16	VAT1	72.22	84.56	735.35	777.96	611.6	1511.53	-1.86	0.21	-8.71	0.00E+00	0.00E+00	NC
ENSG00000012048.22	BRCA1	26.93	9.87	34.12	21.21	23.96	139.41	0.81	0.42	1.91	5.66E-02	1.11E-01	NC
ENSG00000198496.12	NBR2	6.53	4.93	14.36	14.96	16.47	51.28	-0.13	0.31	-0.42	6.74E-01	8.04E-01	NC
ENSG00000188554.14	NBR1	186.05	93.02	251.03	256.43	297.79	1137.46	0.36	0.23	1.56	1.20E-01	2.06E-01	NC
ENSG00000184988.8	TMEM106A	13.06	5.64	33.43	32.19	34.23	94.11	-0.59	0.26	-2.25	2.44E-02	5.56E-02	NC
ENSG00000067596.12	DHX8	47.33	19.03	99.85	103.25	103.75	322.77	-0.38	0.29	-1.32	1.86E-01	2.97E-01	NC
ENSG00000108861.9	DUSP3	188.5	104.29	304.25	285.47	296.67	1162.3	0.2	0.18	1.12	2.61E-01	3.94E-01	NC
ENSG00000091947.10	TMEM101	3.26	8.46	31.65	27	35.35	85.59	-0.93	0.53	-1.76	7.86E-02	1.45E-01	NC
ENSG00000161654.9	LSM12	36.72	36.64	9.8	9.44	8.57	205.92	3.3	0.16	20.72	0.00E+00	0.00E+00	Up
ENSG00000141349.8	G6PC3	2.45	7.05	83.55	60.14	74.95	142.35	-2.51	0.48	-5.19	0.00E+00	0.00E+00	NC
ENSG00000108840.15	HDAC5	15.5	11.63	56.17	52.67	63.41	149.21	-0.88	0.33	-2.69	7.10E-03	1.94E-02	NC
ENSG00000168591.16	TMUB2	13.87	13.74	95.57	85.05	91.35	201.06	-1.55	0.39	-3.95	1.00E-04	4.00E-04	NC
ENSG00000087152.15	ATXN7L3	15.1	2.11	96.89	90.11	97.39	190.79	-2.22	0.62	-3.57	4.00E-04	1.40E-03	NC
ENSG00000108312.15	UBTF	8.16	16.56	114.79	102.39	122.49	247.04	-1.79	0.39	-4.54	0.00E+00	0.00E+00	NC
ENSG00000013306.16	SLC25A39	15.5	26.07	100.34	89.08	108.55	263.65	-0.92	0.36	-2.59	9.50E-03	2.51E-02	NC
ENSG00000030582.18	GRN	130.16	208.24	2821.79	2405.87	2933.14	5113.56	-2.71	0.38	-7.21	0.00E+00	0.00E+00	Down
ENSG00000186566.13	GPATCH8	24.89	35.59	92.16	103.47	96.46	305.96	-0.38	0.28	-1.36	1.73E-01	2.80E-01	NC
ENSG00000180329.14	CCDC43	3.26	8.81	23.47	23.46	20.31	70.36	-0.46	0.49	-0.93	3.52E-01	5.03E-01	NC
ENSG00000108883.13	EFTUD2	23.26	13.04	215.81	209.48	217.9	424.04	-2.29	0.17	-13.65	0.00E+00	0.00E+00	Down
ENSG00000172992.12	DCAKD	29.38	19.73	15.21	14.94	18.79	154.26	1.9	0.26	7.16	0.00E+00	0.00E+00	NC
ENSG00000136448.12	NMT1	34.27	22.2	213.64	186.55	199.03	457.26	-1.53	0.18	-8.46	0.00E+00	0.00E+00	NC
ENSG00000186834.3	HEXIM1	15.5	7.75	78.33	78.11	75.44	177.93	-1.46	0.2	-7.19	0.00E+00	0.00E+00	NC
ENSG00000184922.14	FMNL1	39.99	11.98	286.74	273.46	306.21	575.19	-2.27	0.39	-5.82	0.00E+00	0.00E+00	NC
ENSG00000159314.11	ARHGAP27	3.26	4.93	24.94	22.77	25.32	59.4	-1.24	0.34	-3.63	3.00E-04	1.10E-03	NC
ENSG00000225190.11	PLEKHM1	18.77	4.58	10.45	10.43	10.24	74.85	1.43	0.53	2.72	6.60E-03	1.84E-02	NC
ENSG00000120071.14	KANSL1	21.22	2.82	16.1	14.31	17.29	81.57	0.78	0.91	0.86	3.88E-01	5.42E-01	NC
ENSG00000073969.18	NSF	31.01	12.68	17.61	18.8	16.94	132.33	1.52	0.32	4.69	0.00E+00	0.00E+00	NC
ENSG00000108433.16	GOSR2	38.35	23.96	55.57	50.8	54.46	228.54	0.45	0.19	2.39	1.69E-02	4.13E-02	NC
ENSG00000004897.12	CDC27	67.73	35.59	96.14	99.33	91.07	391.7	0.32	0.25	1.29	1.97E-01	3.12E-01	NC
ENSG00000178852.16	EFCAB13	8.16	1.41	4.47	5.23	4.38	32.84	1.32	0.57	2.32	2.06E-02	4.81E-02	NC
ENSG00000141279.16	NPEPPS	43.25	25.72	101.17	102.73	105.25	336.65	-0.3	0.13	-2.23	2.57E-02	5.81E-02	NC
ENSG00000108424.10	KPNB1	77.11	82.1	348.15	327.02	341.81	940.41	-0.78	0.15	-5.1	0.00E+00	0.00E+00	NC
ENSG00000159111.13	MRPL10	29.38	11.28	39.11	51.18	39.51	162.62	0.11	0.42	0.25	8.00E-01	8.85E-01	NC
ENSG00000141294.10	LRRC46	12.24	5.64	4.86	4.2	1.31	52.11	2.68	0.6	4.46	0.00E+00	0.00E+00	NC
ENSG00000167182.15	SP2	6.12	5.64	34.12	26.95	29.2	76.28	-1.06	0.32	-3.33	9.00E-04	3.00E-03	NC
ENSG00000234494.7	SP2-AS1	1.63	7.4	3.56	2.35	3.93	34.07	2.03	0.91	2.23	2.55E-02	5.76E-02	NC
ENSG00000108439.10	PNPO	5.3	15.15	46.8	37.57	36.18	115.72	-0.65	0.79	-0.83	4.08E-01	5.64E-01	NC
ENSG00000082641.16	NFE2L1	27.34	18.32	247.49	251.68	228.45	490.19	-2.13	0.16	-13.18	0.00E+00	0.00E+00	Down
ENSG00000108468.15	CBX1	65.28	24.66	47.73	46.74	49.11	297.41	1.16	0.31	3.69	2.00E-04	9.00E-04	NC
ENSG00000002919.14	SNX11	17.54	7.75	55.96	44.7	49.78	132.97	-0.84	0.38	-2.2	2.76E-02	6.16E-02	NC
ENSG00000141293.16	SKAP1	3.26	5.64	7.25	14.68	7.65	42.11	0.29	0.56	0.53	5.97E-01	7.50E-01	NC
ENSG00000173917.10	HOXB2	13.06	5.64	3.12	10.78	2.21	60.14	2.2	0.75	2.94	3.30E-03	9.80E-03	NC
ENSG00000136436.14	CALCOCO2	75.89	55.67	166.96	148.65	168.56	576.31	-0.02	0.13	-0.18	8.59E-01	9.21E-01	NC
ENSG00000159199.14	ATP5MC1	14.28	31.71	44.97	42.53	48.19	203.9	0.48	0.51	0.94	3.47E-01	4.96E-01	NC
ENSG00000159202.18	UBE2Z	27.74	27.13	146.28	152.71	168.77	375.38	-1.24	0.2	-6.15	0.00E+00	0.00E+00	NC
ENSG00000159210.10	SNF8	24.07	10.22	46.02	44.38	47.18	157.21	-0.16	0.22	-0.72	4.70E-01	6.32E-01	NC
ENSG00000167083.7	GNGT2	25.7	27.84	8.57	16.21	10.16	167.95	2.6	0.35	7.37	0.00E+00	0.00E+00	Up
ENSG00000108798.9	ABI3	44.07	14.09	26.16	50.51	22.61	179.65	0.92	0.51	1.81	7.10E-02	1.34E-01	NC
ENSG00000198740.8	ZNF652	15.91	28.19	17.66	21.97	19.39	153.17	1.56	0.39	4.05	1.00E-04	2.00E-04	NC
ENSG00000167085.11	PHB	3.67	12.68	76.18	76.02	77.67	169.77	-1.71	0.71	-2.39	1.66E-02	4.07E-02	NC
ENSG00000121067.19	SPOP	37.54	47.57	86.53	88.21	86.74	359.65	0.3	0.22	1.33	1.83E-01	2.94E-01	NC
ENSG00000121073.15	SLC35B1	31.82	7.05	48.33	51.47	43.1	174.19	0	0.54	0	9.98E-01	9.99E-01	NC
ENSG00000136504.12	KAT7	26.93	26.43	55.56	53.87	54.16	225.97	0.28	0.15	1.87	6.13E-02	1.18E-01	NC
ENSG00000005884.18	ITGA3	6.53	8.46	27.5	11.33	10.24	59.42	0.06	0.64	0.1	9.20E-01	9.56E-01	NC
ENSG00000005882.12	PDK2	3.26	6.34	11.95	10.28	11.72	42.01	0.1	0.37	0.26	7.97E-01	8.83E-01	NC
ENSG00000108819.11	PPP1R9B	26.11	8.46	157.34	136.99	157.22	314.36	-1.94	0.38	-5.06	0.00E+00	0.00E+00	NC
ENSG00000108826.16	MRPL27	18.77	24.66	40.22	34.32	37.34	163.15	0.46	0.44	1.04	2.98E-01	4.39E-01	NC
ENSG00000108829.10	LRRC59	55.9	28.54	136.21	126.84	119.89	407.59	-0.34	0.18	-1.87	6.15E-02	1.18E-01	NC
ENSG00000136444.10	RSAD1	20.4	11.28	47.53	45.54	44.49	154.61	-0.25	0.19	-1.31	1.89E-01	3.01E-01	NC
ENSG00000006282.21	SPATA20	4.9	4.23	140.93	114.73	87.68	202.97	-3.34	0.39	-8.58	0.00E+00	0.00E+00	Down
