tracking_id	Pos	Strand	Length	HV-2_COUNT	HV-4_COUNT	HV-6_COUNT	con-3_COUNT	con-4_COUNT	con-5_COUNT	HV-2_RPKM	HV-4_RPKM	HV-6_RPKM	con-3_RPKM	con-4_RPKM	con-5_RPKM
TCONS_00265823	chr7:100751940-100752212	-	273	1	0	0	2	2	10	63.5596	0	0	120.811	167.482	890.354
TCONS_00265827	chr7:100889272-100889576	-	305	3	5	3	2	2	11	170.673	450.617	235.397	108.136	149.91	876.633
TCONS_00265850	chr7:104616708-104616948	-	241	5	2	0	4	2	13	359.995	228.113	0	273.706	189.721	1311.15
TCONS_00265879	chr7:106808563-106808926	-	364	3	1	2	8	1	11	143.009	75.5155	131.495	362.434	62.8058	734.542
TCONS_00265966	chr7:113098626-113098843	-	218	0	0	0	0	0	10	0	0	0	0	0	1114.98
TCONS_00266155	chr7:150179408-150179744	-	337	1	0	1	2	0	10	51.4889	0	71.0149	97.868	0	721.266
TCONS_00266250	chr8:2699416-2699780	+	365	9	0	0	1	0	0	427.852	0	0	45.1802	0	0
TCONS_00266253	chr8:5506163-5506624	+	462	15	0	0	4	0	0	563.369	0	0	142.777	0	0
TCONS_00266369	chr8:10744349-10744636	+	288	9	0	0	0	0	0	542.243	0	0	0	0	0
TCONS_00266907	chr8:31036386-31036853	+	468	13	0	3	3	6	2	481.994	0	153.41	105.71	293.094	103.875
TCONS_00266913	chr8:31432914-31433658	+	745	7	0	0	0	0	0	163.037	0	0	0	0	0
TCONS_00266984	chr8:32909189-32909509	+	321	9	0	0	0	0	0	486.498	0	0	0	0	0
TCONS_00267007	chr8:36170441-36170659	+	219	10	0	0	0	0	0	792.318	0	0	0	0	0
TCONS_00267356	chr8:60342669-60343143	+	475	9	0	0	4	0	0	328.77	0	0	138.87	0	0
TCONS_00267432	chr8:61784311-61785371	+	1061	22	6	14	28	10	3	359.792	155.444	315.786	435.195	215.47	68.7276
TCONS_00267482	chr8:64569957-64570412	+	456	10	0	0	1	0	0	380.521	0	0	36.164	0	0
TCONS_00267624	chr8:73313059-73313264	+	206	8	0	0	0	0	0	673.855	0	0	0	0	0
TCONS_00267671	chr8:76311356-76311722	+	367	11	0	0	3	0	0	520.08	0	0	134.802	0	0
TCONS_00267734	chr8:79719645-79720168	+	524	9	1	0	0	0	0	298.027	52.4573	0	0	0	0
TCONS_00267776	chr8:83089721-83090027	+	307	9	0	2	0	0	0	508.684	0	155.909	0	0	0
TCONS_00267861	chr8:91145900-91146253	+	354	10	0	0	0	0	0	490.163	0	0	0	0	0
TCONS_00268375	chr8:109505367-109506311	+	945	23	6	11	5	8	6	422.318	174.525	278.574	87.2527	193.535	154.328
TCONS_00268377	chr8:109511420-109511781	+	362	14	1	2	0	0	0	671.063	75.9327	132.221	0	0	0
TCONS_00268402	chr8:110547670-110548303	+	634	21	0	4	21	0	0	574.743	0	150.991	546.224	0	0
TCONS_00268404	chr8:110549251-110549652	+	402	15	0	0	1	0	0	647.454	0	0	41.0218	0	0
TCONS_00268415	chr8:111717576-111718060	+	485	10	0	0	0	0	0	357.769	0	0	0	0	0
TCONS_00268436	chr8:117768311-117768861	+	551	11	1	3	9	4	2	346.406	49.8868	130.301	269.359	165.962	88.2274
TCONS_00268453	chr8:118557144-118557505	+	362	10	0	1	2	1	3	479.331	0	66.1106	91.1092	63.1528	201.436
TCONS_00268455	chr8:119777888-119778174	+	287	10	1	0	0	0	0	604.591	95.7757	0	0	0	0
TCONS_00268475	chr8:121542780-121543141	+	362	10	2	0	1	0	0	479.331	151.865	0	45.5546	0	0
TCONS_00268526	chr8:124472435-124472910	+	476	10	1	2	1	0	0	364.533	57.7471	100.555	34.6445	0	0
TCONS_00268537	chr8:124829853-124830621	+	769	16	4	4	4	0	0	361.025	142.979	124.484	85.7777	0	0
TCONS_00268590	chr8:127943477-127943786	+	310	12	3	0	1	3	0	671.682	266.009	0	53.196	221.239	0
TCONS_00268594	chr8:128046524-128047228	+	705	13	2	4	0	5	4	319.962	77.9791	135.785	0	162.137	137.91
TCONS_00268601	chr8:128124691-128125115	+	425	12	3	0	4	4	0	489.932	194.03	0	155.207	215.165	0
TCONS_00268603	chr8:128171671-128172579	+	909	20	9	5	7	11	6	381.777	272.155	131.639	126.992	276.65	160.44
TCONS_00268605	chr8:128255953-128256407	+	455	11	1	5	3	1	5	419.493	60.4124	262.989	108.73	50.2447	267.106
TCONS_00268614	chr8:128746542-128746986	+	445	14	3	2	7	2	0	545.898	185.31	107.56	259.405	102.748	0
TCONS_00268765	chr8:129124613-129125177	+	565	13	0	4	4	4	1	399.244	0	169.43	116.749	161.85	43.0206
TCONS_00268828	chr8:136089611-136089844	+	234	10	0	0	0	0	0	741.529	0	0	0	0	0
TCONS_00268881	chr8:142408347-142408844	+	498	10	2	2	2	3	0	348.429	110.392	96.1126	66.228	137.719	0
TCONS_00269021	chr8:146019857-146020174	+	318	11	5	0	2	3	1	600.219	432.195	0	103.716	215.673	76.436
TCONS_00269138	chr8:6892857-6893306	-	450	10	0	0	1	0	0	385.595	0	0	36.6461	0	0
TCONS_00269201	chr8:8239812-8240091	-	280	14	1	1	6	5	4	867.589	98.1701	85.4715	353.374	408.238	347.238
TCONS_00269221	chr8:8988086-8988544	-	459	8	1	0	3	2	0	302.427	59.8859	0	107.783	99.6136	0
TCONS_00269429	chr8:13692677-13692937	-	261	10	0	2	0	0	0	664.819	0	183.387	0	0	0
TCONS_00269446	chr8:16296524-16297082	-	559	13	11	7	2	2	13	403.53	540.901	299.686	59.0009	81.7936	565.271
TCONS_00269461	chr8:16418488-16418881	-	394	9	0	0	2	1	2	396.36	0	0	83.7095	58.0237	123.384
TCONS_00269467	chr8:16454316-16455100	-	785	11	1	6	7	6	6	243.146	35.0161	182.92	147.051	174.736	185.783
TCONS_00269722	chr8:27137147-27137590	-	444	9	1	3	3	0	0	351.725	61.9091	161.703	111.424	0	0
TCONS_00270019	chr8:47474419-47474670	-	252	9	0	0	0	0	0	619.706	0	0	0	0	0
TCONS_00270041	chr8:50666900-50667686	-	787	11	0	1	0	0	0	242.528	0	30.4092	0	0	0
TCONS_00270265	chr8:64537662-64538062	-	401	16	0	0	0	0	0	692.34	0	0	0	0	0
TCONS_00270281	chr8:66508732-66508766	-	565	18	4	6	15	5	3	552.8	194.603	254.145	437.808	202.313	129.062
TCONS_00270282	chr8:66509095-66509570	-	476	10	0	0	2	7	5	364.533	0	0	69.2889	336.196	255.322
TCONS_00270307	chr8:67242182-67242476	-	295	10	0	0	0	0	0	588.196	0	0	0	0	0
TCONS_00270504	chr8:79285290-79285646	-	357	10	0	0	0	0	0	486.044	0	0	0	0	0
TCONS_00270587	chr8:82557231-82557569	-	339	12	2	3	0	0	8	614.222	162.169	211.788	0	0	573.608
TCONS_00270653	chr8:87035167-87035477	-	311	9	0	0	2	0	0	502.141	0	0	106.05	0	0
TCONS_00270956	chr8:97117758-97118100	-	343	15	0	0	0	0	0	758.824	0	0	0	0	0
TCONS_00271221	chr8:108784749-108785244	-	496	13	0	0	1	0	0	454.784	0	0	33.2475	0	0
TCONS_00271236	chr8:110134242-110134926	-	685	9	0	2	0	1	0	227.979	0	69.8745	0	33.3742	0
TCONS_00271237	chr8:110144501-110145561	-	1061	19	9	3	5	0	4	310.729	233.166	67.6683	77.7133	0	91.6368
TCONS_00271248	chr8:110212593-110212849	-	257	10	6	2	7	2	0	675.166	641.735	186.242	449.165	177.909	0
TCONS_00271254	chr8:110220674-110221125	-	452	11	4	0	0	0	0	422.278	243.253	0	0	0	0
TCONS_00271295	chr8:115114975-115115411	-	437	10	0	0	0	0	0	397.066	0	0	0	0	0
TCONS_00271372	chr8:117650750-117651164	-	415	10	8	2	7	1	1	418.115	529.882	115.335	278.157	55.0875	58.5702
TCONS_00271386	chr8:118630747-118631015	-	269	10	0	0	0	0	0	645.047	0	0	0	0	0
TCONS_00271569	chr8:125314996-125315417	-	422	12	5	10	6	4	1	493.415	325.683	567.11	234.466	216.695	57.5987
TCONS_00271772	chr8:132700457-132700732	-	276	11	0	0	0	0	0	691.556	0	0	0	0	0
TCONS_00272245	chr8:26276181-26276728	+	548	2	19	10	4	7	2	63.3276	953.038	436.716	120.371	292.024	88.7104
TCONS_00272305	chr8:32627726-32628739	+	1014	24	28	18	29	12	11	410.693	759.027	424.829	471.629	270.548	263.682
TCONS_00272416	chr8:77913830-77914717	+	888	19	8	6	1	2	13	371.265	247.636	161.703	18.5707	51.4895	355.841
TCONS_00272585	chr8:128110281-128110787	+	507	6	9	0	11	1	3	205.346	487.946	0	357.788	45.0914	143.826
TCONS_00272651	chr8:133869903-133870353	+	451	2	11	7	3	5	4	76.948	670.43	371.451	109.695	253.451	215.58
TCONS_00272703	chr8:10746758-10747119	-	362	4	10	3	1	0	0	191.732	759.327	198.332	45.5546	0	0
TCONS_00272764	chr8:16263212-16263994	-	783	0	13	0	2	7	3	0	456.372	0	42.122	204.38	93.1289
TCONS_00272766	chr8:16274283-16274534	-	252	0	11	1	0	4	0	0	1199.86	94.9684	0	362.878	0
TCONS_00272767	chr8:16278373-16278746	-	374	0	13	0	0	5	0	0	955.452	0	0	305.633	0
TCONS_00272769	chr8:16281186-16281557	-	372	2	11	1	1	3	2	93.2891	812.806	64.3334	44.33	184.366	130.681
TCONS_00272798	chr8:16360722-16361294	-	573	0	17	7	0	4	5	0	815.514	292.363	0	159.59	212.1
TCONS_00272803	chr8:16381137-16381664	-	528	0	18	4	2	11	0	0	937.078	181.303	62.465	476.278	0
TCONS_00272806	chr8:16387123-16387836	-	714	6	11	14	5	19	2	145.813	423.479	469.256	115.482	608.355	68.0859
TCONS_00272809	chr8:16415174-16415606	-	433	4	10	1	5	3	0	160.294	634.818	55.2703	190.425	158.393	0
TCONS_00272811	chr8:16425344-16426243	-	900	8	11	3	6	2	12	154.238	335.96	79.7734	109.938	50.8029	324.089
TCONS_00272812	chr8:16432258-16433228	-	971	11	21	3	9	6	3	196.57	594.48	73.9404	152.85	141.265	75.0978
TCONS_00272824	chr8:17012327-17013092	-	766	9	10	12	8	4	21	203.872	358.846	374.914	172.227	119.38	666.37
TCONS_00272900	chr8:30432975-30433792	-	818	7	15	9	7	7	5	148.487	504.052	263.311	141.119	195.635	148.574
TCONS_00272910	chr8:35081680-35081900	-	221	0	13	0	0	0	0	0	1616.92	0	0	0	0
TCONS_00272941	chr8:55336151-55336731	-	581	1	20	3	1	3	2	29.8654	946.218	123.573	28.3834	118.045	83.6718
TCONS_00272965	chr8:66623964-66624286	-	323	14	11	0	2	12	7	752.089	936.111	0	102.11	849.337	526.77
TCONS_00272976	chr8:70070593-70071278	-	686	6	15	6	3	4	0	151.765	601.041	209.318	72.117	133.302	0
TCONS_00272978	chr8:70079085-70079746	-	662	2	11	8	3	0	0	52.4223	456.743	289.209	74.7316	0	0
TCONS_00273022	chr8:78254082-78255256	-	1175	12	18	9	8	9	0	177.21	421.087	183.309	112.278	175.108	0
TCONS_00273023	chr8:78258247-78258803	-	557	3	15	5	3	12	6	93.4566	740.241	214.83	88.8192	492.524	261.831
TCONS_00273045	chr8:90601379-90601855	-	477	2	11	4	1	3	0	72.7538	633.887	200.688	34.5718	143.782	0
TCONS_00273048	chr8:90618160-90619268	-	1109	46	57	54	10	8	28	719.731	1412.8	1165.31	148.699	164.915	613.694
TCONS_00273110	chr8:94914008-94914662	-	655	0	11	0	1	1	0	0	461.624	0	25.1767	34.9028	0
TCONS_00273143	chr8:102183536-102184067	-	532	2	12	6	4	0	1	65.2322	620.022	269.91	123.991	0	45.6892
TCONS_00273170	chr8:110192214-110192783	-	570	8	12	9	7	2	5	243.534	578.687	377.874	202.518	80.2152	213.216
TCONS_00273185	chr8:110246106-110247017	-	912	33	33	46	22	14	6	627.86	994.618	1207.1	397.804	350.941	159.912
TCONS_00273238	chr8:118764447-118764989	-	543	5	14	6	4	2	4	159.777	708.705	264.442	121.479	84.2038	179.055
TCONS_00273241	chr8:118776993-118777272	-	576	2	7	6	0	0	1	60.2492	334.051	249.292	0	0	42.199
TCONS_00273369	chr8:141662464-141663084	-	621	2	13	5	4	9	5	55.8833	575.425	192.689	106.221	331.324	195.706
TCONS_00273454	chr8:16983894-16985181	+	1288	14	9	14	8	15	10	188.606	192.072	260.131	102.427	266.242	188.716
TCONS_00273489	chr8:26276598-26277123	+	526	5	6	12	5	3	2	164.941	313.547	545.978	156.756	130.388	92.4207
TCONS_00273552	chr8:32628997-32629200	+	204	0	0	15	3	0	1	0	0	1759.71	242.511	0	119.15
TCONS_00273553	chr8:32782874-32783585	+	712	3	4	16	6	3	4	73.1114	154.425	537.798	138.967	96.3258	136.554
TCONS_00273691	chr8:79641824-79642785	+	1179	30	30	51	30	25	23	441.521	699.431	1035.23	419.612	484.761	474.176
TCONS_00273693	chr8:79718773-79719392	+	620	5	5	9	0	0	3	139.934	221.674	347.4	0	0	117.613
TCONS_00273694	chr8:79720190-79721184	+	995	20	11	8	1	3	0	348.779	303.883	192.418	16.5736	68.9286	0
TCONS_00273695	chr8:79767580-79767995	+	416	1	3	10	0	0	0	41.711	198.228	575.289	0	0	0
TCONS_00273701	chr8:82276855-82277214	+	360	0	3	10	0	3	1	0	229.064	664.779	0	190.511	67.5185
TCONS_00273759	chr8:103678431-103678628	+	578	11	10	12	3	1	11	330.224	475.565	496.859	85.5922	39.5525	462.583
TCONS_00273764	chr8:104464086-104464792	+	707	9	5	12	9	10	10	220.885	194.396	406.201	209.925	323.357	343.8
TCONS_00273834	chr8:107769928-107770387	+	460	0	0	11	3	0	0	0	0	572.288	107.548	0	0
TCONS_00273836	chr8:109523381-109523973	+	593	8	7	10	5	7	0	234.088	324.475	403.576	139.045	269.864	0
TCONS_00273839	chr8:119124397-119125418	+	1022	0	12	21	7	11	10	0	322.751	491.754	112.95	246.061	237.834
TCONS_00273842	chr8:119881940-119882188	+	249	0	0	11	2	0	0	0	0	1057.24	132.456	0	0
TCONS_00273854	chr8:127731170-127731906	+	737	5	3	16	0	10	7	117.719	111.89	519.556	0	310.194	230.864
TCONS_00273855	chr8:127740670-127741429	+	760	2	3	15	5	6	1	45.6626	108.504	472.343	108.492	180.484	31.9824
TCONS_00273861	chr8:128070518-128071329	+	812	4	1	14	8	4	7	85.4767	33.8518	412.621	162.471	112.617	209.54
TCONS_00273866	chr8:128109123-128110270	+	1148	15	0	18	5	5	6	226.722	0	375.241	71.8239	99.5702	127.038
TCONS_00273867	chr8:128124331-128124873	+	543	6	3	10	1	4	6	191.732	151.865	440.737	30.3697	168.408	268.582
TCONS_00273870	chr8:128171101-128171991	+	891	13	7	12	7	15	0	253.168	215.952	322.317	129.557	384.871	0
TCONS_00273891	chr8:133875580-133876283	+	704	4	5	10	16	6	3	98.5896	195.225	339.944	374.79	194.841	103.579
TCONS_00273990	chr8:16156203-16156595	-	393	0	3	13	0	1	0	0	209.829	791.645	0	58.1713	0
TCONS_00273992	chr8:16198425-16198852	-	428	0	1	11	0	2	4	0	64.2234	615.076	0	106.829	227.165
TCONS_00273993	chr8:16199279-16199660	-	382	2	5	10	0	3	4	90.847	359.786	626.493	0	179.539	254.52
TCONS_00273996	chr8:16207821-16208304	-	484	6	0	10	1	5	3	215.105	0	494.463	34.0718	236.171	150.661
TCONS_00274001	chr8:16225006-16226116	-	1111	2	23	18	2	7	8	31.2363	569.051	387.738	29.6863	144.041	175.025
TCONS_00274002	chr8:16230174-16231134	-	961	10	22	32	11	16	11	180.56	629.269	796.904	188.76	380.626	278.224
TCONS_00274005	chr8:16239984-16240643	-	660	2	14	18	1	12	7	52.5811	583.071	652.692	24.986	415.66	257.798
TCONS_00274017	chr8:16270804-16271537	-	734	0	4	18	0	8	6	0	149.796	586.889	0	249.17	198.692
TCONS_00274019	chr8:16290260-16290639	-	380	5	1	14	0	2	6	228.313	72.3359	881.706	0	120.323	383.789
TCONS_00274021	chr8:16294007-16294936	-	930	4	19	32	3	18	11	74.6313	561.575	823.468	53.196	442.477	287.498
TCONS_00274042	chr8:16373577-16374325	-	749	18	8	21	1	10	18	416.999	293.593	670.992	22.017	305.225	584.139
TCONS_00274043	chr8:16375515-16376332	-	818	1	3	28	4	14	11	21.2124	100.81	819.189	80.6394	391.27	326.862
TCONS_00274045	chr8:16386607-16387168	-	562	0	1	23	2	7	14	0	48.9104	979.425	58.686	284.75	605.504
TCONS_00274046	chr8:16408333-16408579	-	247	0	0	9	0	0	0	0	0	872.017	0	0	0
TCONS_00274050	chr8:16460175-16460549	-	375	3	5	10	0	3	5	138.814	366.502	638.188	0	182.891	324.089
TCONS_00274109	chr8:19614979-19615405	-	427	10	2	17	13	21	16	406.365	128.748	952.798	502.061	1124.33	910.788
TCONS_00274146	chr8:33214983-33215583	-	601	7	7	12	5	4	6	202.101	320.155	477.844	137.194	152.155	242.662
TCONS_00274179	chr8:53527188-53527592	-	405	7	0	13	2	1	6	299.907	0	768.189	81.4359	56.4477	360.099
TCONS_00274182	chr8:54876262-54876843	-	582	2	5	9	9	6	6	59.6281	236.148	370.083	255.012	235.684	250.584
TCONS_00274183	chr8:55341942-55342445	-	504	0	0	10	2	5	6	0	0	474.842	65.4395	226.799	289.365
TCONS_00274220	chr8:68853858-68854110	-	488	1	1	7	3	2	3	35.5569	56.3271	343.287	101.378	93.6939	149.426
TCONS_00274223	chr8:70073787-70074215	-	429	2	0	8	2	1	0	80.894	0	446.285	76.88	53.2898	0
TCONS_00274277	chr8:78260873-78261479	-	607	3	8	18	9	3	1	85.7583	362.275	709.681	244.509	112.988	40.0439
TCONS_00274284	chr8:82608206-82609207	-	1002	10	3	11	16	13	5	173.171	82.2983	262.727	263.326	296.604	121.291
TCONS_00274304	chr8:90584047-90584761	-	715	9	2	11	2	4	0	218.414	76.8885	368.185	46.128	127.896	0
TCONS_00274307	chr8:90590834-90591276	-	443	3	0	9	3	0	3	117.506	0	486.204	111.676	0	164.605
TCONS_00274403	chr8:101255615-101256343	-	729	12	21	16	6	9	5	285.626	791.825	525.257	135.726	282.239	166.712
TCONS_00274460	chr8:110213515-110214715	-	1201	17	8	36	14	22	4	245.612	183.098	717.363	192.232	418.775	80.9547
TCONS_00274526	chr8:118695828-118695855	-	308	0	0	5	0	0	2	0	0	388.507	0	0	157.835
TCONS_00274528	chr8:118721806-118722875	-	1070	6	6	21	1	8	0	97.2997	154.136	469.694	15.4119	170.926	0
TCONS_00274529	chr8:118730721-118731143	-	423	0	1	10	1	2	0	0	64.9826	565.769	38.9853	108.091	0
TCONS_00274530	chr8:118734681-118735344	-	664	3	3	13	3	4	0	78.3966	124.191	468.549	74.5065	137.719	0
TCONS_00274531	chr8:118736343-118737126	-	784	6	17	11	4	5	0	132.794	596.033	335.781	84.1366	145.799	0
TCONS_00274533	chr8:118761365-118761726	-	362	3	5	9	4	0	4	143.799	379.663	594.995	182.218	0	268.582
TCONS_00274535	chr8:118766577-118767229	-	653	8	13	20	0	0	0	212.579	547.227	732.987	0	0	0
TCONS_00274538	chr8:118796426-118797334	-	909	8	5	21	1	14	4	152.711	151.197	552.885	18.1417	352.1	106.96
TCONS_00274846	chr8:19921668-19922306	+	639	0	0	0	11	0	1	0	0	0	283.879	0	38.0386
TCONS_00274847	chr8:20081803-20082657	+	855	23	21	14	20	15	38	466.773	675.135	391.87	385.749	401.076	1080.3
TCONS_00274877	chr8:23469261-23469472	+	212	0	0	0	7	0	0	0	0	0	544.506	0	0
TCONS_00274891	chr8:26273139-26273926	+	788	10	6	12	14	7	0	220.2	209.297	364.447	292.983	203.083	0
TCONS_00274990	chr8:37129320-37129605	+	286	0	0	0	10	0	0	0	0	0	576.6	0	0
TCONS_00274991	chr8:37217005-37217330	+	326	0	0	0	11	0	0	0	0	0	556.437	0	0
TCONS_00274994	chr8:37930644-37931047	+	404	3	2	4	14	4	1	128.85	136.077	236.951	571.462	226.35	60.165
TCONS_00275031	chr8:42598534-42598971	+	438	0	0	0	10	0	0	0	0	0	376.501	0	0
TCONS_00275051	chr8:48979368-48979922	+	555	5	6	6	12	5	0	156.322	297.164	258.725	356.557	205.958	0
TCONS_00275114	chr8:61784807-61785574	+	768	11	8	12	14	6	2	248.528	286.329	373.938	300.613	178.604	63.2986
TCONS_00275116	chr8:63094609-63094966	+	358	0	0	0	7	0	0	0	0	0	322.445	0	0
TCONS_00275118	chr8:63952379-63953158	+	780	4	8	10	15	3	9	88.9834	281.924	306.821	317.13	87.9282	280.461
TCONS_00275171	chr8:75949145-75949744	+	600	1	0	0	10	1	1	28.9196	0	0	274.846	38.1022	40.5111
TCONS_00275207	chr8:80596604-80596994	+	391	0	0	0	12	3	0	0	0	0	506.11	175.407	0
TCONS_00275252	chr8:92530236-92530510	+	275	1	0	0	10	0	0	63.0974	0	0	599.664	0	0
TCONS_00275267	chr8:94997452-94997888	+	437	0	0	0	9	0	0	0	0	0	339.627	0	0
TCONS_00275270	chr8:95987546-95987783	+	421	2	4	1	11	3	3	82.4312	261.165	56.8457	430.875	162.907	173.207
TCONS_00275333	chr8:102345808-102346016	+	209	0	0	0	16	2	0	0	0	0	1262.45	218.769	0
TCONS_00275466	chr8:110547457-110547979	+	523	18	0	0	22	0	0	597.193	0	0	693.684	0	0
TCONS_00275467	chr8:110548142-110549164	+	1023	15	0	2	26	3	0	254.425	0	46.7879	419.12	67.042	0
TCONS_00275469	chr8:110924780-110925154	+	375	0	0	0	9	0	0	0	0	0	395.778	0	0
TCONS_00275533	chr8:127770042-127770654	+	613	0	4	1	11	2	0	0	179.365	39.0408	295.919	74.5883	0
TCONS_00275535	chr8:127903423-127903954	+	532	5	0	0	12	3	3	163.081	0	0	371.972	128.917	137.068
TCONS_00275536	chr8:127941862-127942145	+	284	0	4	0	15	0	0	0	387.15	0	870.991	0	0
TCONS_00275544	chr8:128048128-128048600	+	473	7	0	4	10	4	8	256.792	0	202.385	348.642	193.33	411.106
TCONS_00275545	chr8:128070358-128070781	+	424	3	0	9	11	4	8	122.772	0	507.991	427.826	215.673	458.616
TCONS_00275546	chr8:128072256-128073686	+	1431	7	3	7	14	7	9	84.8794	57.6261	117.068	161.335	111.83	152.872
TCONS_00275548	chr8:128076898-128077810	+	913	3	2	2	13	13	6	57.0157	60.2139	52.425	234.808	325.517	159.737
TCONS_00275552	chr8:128124983-128125638	+	656	3	3	0	10	8	0	79.3526	125.706	0	251.384	278.797	0
TCONS_00275555	chr8:128162473-128162853	+	381	4	4	0	12	5	4	182.171	288.584	0	519.394	300.017	255.188
TCONS_00275558	chr8:128218755-128219228	+	474	2	5	3	10	6	4	73.2142	289.954	151.469	347.906	289.384	205.119
TCONS_00275559	chr8:128232746-128233668	+	923	4	0	0	15	1	7	75.1973	0	0	267.997	24.7685	184.341
TCONS_00275577	chr8:129351910-129352431	+	522	3	6	6	11	9	0	99.7228	315.95	275.081	347.507	394.161	0
TCONS_00275593	chr8:136719570-136719988	+	419	0	1	0	10	3	0	0	65.6029	0	393.574	163.685	0
TCONS_00275595	chr8:138567036-138567276	+	241	0	0	0	12	1	0	0	0	0	821.117	94.8603	0
TCONS_00275619	chr8:145479180-145479403	+	224	6	3	4	10	1	0	464.78	368.138	427.358	736.195	102.059	0
TCONS_00275627	chr8:146716-146986	-	271	7	4	1	10	5	5	448.201	405.721	88.3101	608.515	421.796	448.462
TCONS_00275658	chr8:8170364-8170847	-	484	1	0	3	20	0	6	35.8508	0	148.339	681.437	0	301.322
TCONS_00275785	chr8:16367652-16369304	-	1653	37	79	114	37	109	100	388.394	1313.69	1650.49	369.122	1507.49	1470.46
TCONS_00275820	chr8:18895548-18896144	-	597	0	0	0	10	0	0	0	0	0	276.227	0	0
TCONS_00275856	chr8:19548728-19549036	-	309	11	7	8	16	6	4	617.701	622.697	619.6	853.891	443.909	314.649
TCONS_00275857	chr8:19551913-19552805	-	893	22	9	22	32	7	12	427.479	277.031	589.591	590.934	179.204	326.629
TCONS_00275859	chr8:19555099-19555449	-	351	12	1	10	21	2	2	593.223	78.3123	681.824	986.627	130.264	138.499
TCONS_00275860	chr8:19557692-19558663	-	972	25	15	16	44	12	20	446.29	424.192	393.943	746.496	282.239	500.137
TCONS_00275914	chr8:29719901-29720157	-	257	0	0	0	11	0	0	0	0	0	705.83	0	0
TCONS_00275919	chr8:30431876-30432481	-	606	13	8	9	13	16	0	372.233	362.873	355.426	353.762	603.599	0
TCONS_00275937	chr8:33172083-33172675	-	593	2	0	1	10	0	4	58.522	0	40.3576	278.09	0	163.957
TCONS_00275979	chr8:43127824-43128214	-	391	0	0	0	7	0	0	0	0	0	295.231	0	0
TCONS_00275992	chr8:53525674-53526369	-	696	4	3	8	10	8	1	99.7228	118.481	275.081	236.936	262.774	34.9234
TCONS_00275999	chr8:54873106-54873700	-	595	10	2	8	14	5	1	291.626	92.3954	321.775	388.018	192.112	40.8515
TCONS_00276007	chr8:55348368-55349318	-	951	6	12	4	18	2	7	109.475	346.847	100.66	312.128	48.0785	178.913
TCONS_00276072	chr8:61002801-61003284	-	484	0	0	0	9	0	0	0	0	0	306.646	0	0
TCONS_00276073	chr8:61285937-61286360	-	424	0	0	0	11	0	0	0	0	0	427.826	0	0
TCONS_00276080	chr8:66506959-66507717	-	759	18	7	10	26	5	3	411.504	253.509	315.31	564.901	150.602	96.0737
TCONS_00276102	chr8:68707437-68707843	-	407	0	0	0	11	0	0	0	0	0	445.696	0	0
TCONS_00276178	chr8:71405382-71405937	-	556	0	0	0	13	3	0	0	0	0	385.575	123.352	0
TCONS_00276185	chr8:73358482-73359044	-	563	0	0	0	10	0	0	0	0	0	292.909	0	0
TCONS_00276247	chr8:82607850-82608942	-	1093	10	3	8	18	10	11	158.754	75.4464	175.166	271.577	209.161	244.623
TCONS_00276327	chr8:93891706-93892372	-	667	6	5	14	16	8	2	156.088	206.054	502.322	395.581	274.199	72.8835
TCONS_00276361	chr8:99405212-99405698	-	487	0	2	0	10	1	0	0	112.886	0	338.619	46.9432	0
TCONS_00276362	chr8:99427336-99428000	-	665	2	1	0	11	0	0	52.1858	41.3348	0	272.78	0	0
TCONS_00276363	chr8:99438092-99438344	-	253	0	0	5	9	0	0	0	0	472.965	586.628	0	0
TCONS_00276365	chr8:99463281-99463896	-	616	1	0	1	12	7	2	28.1685	0	38.8507	321.249	259.788	78.9177
TCONS_00276436	chr8:106329006-106329655	-	650	3	0	0	14	0	0	80.0851	0	0	355.186	0	0
TCONS_00276438	chr8:108238424-108238929	-	506	4	0	0	11	0	0	137.168	0	0	358.495	0	0
TCONS_00276442	chr8:109203112-109203613	-	502	0	0	0	15	3	0	0	0	0	492.752	136.621	0
TCONS_00276447	chr8:110133623-110133833	-	211	1	0	3	11	0	4	82.2359	0	340.266	859.708	0	460.79
TCONS_00276448	chr8:110134966-110135528	-	563	0	7	0	12	1	0	0	341.765	0	351.491	40.6063	0
TCONS_00276449	chr8:110191643-110192030	-	388	6	0	2	10	3	0	268.326	0	123.361	425.02	176.763	0
TCONS_00276450	chr8:110196074-110196805	-	732	3	4	4	18	5	0	71.1138	150.206	130.776	405.511	156.157	0
TCONS_00276452	chr8:110204198-110204618	-	421	0	2	1	11	3	1	0	130.583	56.8457	430.875	162.907	57.7355
TCONS_00276460	chr8:110246516-110247458	-	1399	59	40	58	46	21	15	731.776	785.922	992.179	542.227	343.165	260.615
TCONS_00276505	chr8:117648994-117649998	-	1005	5	4	10	24	4	10	86.3272	109.404	238.13	393.809	90.9903	241.857
TCONS_00276506	chr8:117854997-117855641	-	645	1	0	1	12	0	6	26.902	0	37.1039	306.805	0	226.108
TCONS_00276508	chr8:118198067-118198439	-	373	0	0	0	11	2	0	0	0	0	486.323	122.581	0
TCONS_00276512	chr8:118746825-118747153	-	329	0	4	2	10	3	1	0	334.196	145.483	501.239	208.462	73.8804
